candidate_id,repository,task,reference,why_load_bearing,difficulty,estimated_success_rate,repo_id,repo_url,instruction_path,commit_sha,reference_type,role,confidence,context_snippet
lbv2_0088,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-marketing-brief.md` following the workflow in `.cursor/rules/krci-ai/pmm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-marketing-brief.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/pmm.mdc,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"entity"" create-demo-script: ""Develop engaging product demonstration script with customer emotion focus by executing task create-demo-script"" exit: ""Exit Product Marketing Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-de"
lbv2_0089,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-marketing-brief.md` following the workflow in `.windsurf/rules/pmm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-marketing-brief.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/pmm.md,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"entity"" create-demo-script: ""Develop engaging product demonstration script with customer emotion focus by executing task create-demo-script"" exit: ""Exit Product Marketing Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-de"
lbv2_0090,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-pitch-deck.md` following the workflow in `.cursor/rules/krci-ai/pmm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-pitch-deck.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/pmm.mdc,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"product demonstration script with customer emotion focus by executing task create-demo-script"" exit: ""Exit Product Marketing Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-deck.md - ./.krci-ai/tasks/create-launch-materia"
lbv2_0091,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-pitch-deck.md` following the workflow in `.windsurf/rules/pmm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-pitch-deck.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/pmm.md,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"product demonstration script with customer emotion focus by executing task create-demo-script"" exit: ""Exit Product Marketing Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-deck.md - ./.krci-ai/tasks/create-launch-materia"
lbv2_0092,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-prd.md` following the workflow in `.cursor/rules/krci-ai/pm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-prd.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/pm.mdc,7b9c87de0201e5748a7d5bd23ef60d5579c05252,path,edit,0.85,"product requirements document by executing task update-prd"" exit: ""Exit Product Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-brief.md - ./.krci-ai/tasks/update-project-brief.md - ./.krci-ai/tasks/create-prd.md - ./.krci-ai/tasks/update-prd.md ```"
lbv2_0093,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-prd.md` following the workflow in `.windsurf/rules/pm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-prd.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/pm.md,f2de0d38935c540b1495c5248f082eb79d62496a,path,edit,0.85,"product requirements document by executing task update-prd"" exit: ""Exit Product Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-brief.md - ./.krci-ai/tasks/update-project-brief.md - ./.krci-ai/tasks/create-prd.md - ./.krci-ai/tasks/update-prd.md ```"
lbv2_0094,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-project-brief.md` following the workflow in `.cursor/rules/krci-ai/pm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-project-brief.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/pm.mdc,7b9c87de0201e5748a7d5bd23ef60d5579c05252,path,edit,0.85,"e product requirements document by executing task create-prd"" update-prd: ""Update existing product requirements document by executing task update-prd"" exit: ""Exit Product Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-brief.md - ./.krci-ai/tasks/update-project-br"
lbv2_0095,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-project-brief.md` following the workflow in `.windsurf/rules/pm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-project-brief.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/pm.md,f2de0d38935c540b1495c5248f082eb79d62496a,path,edit,0.85,"e product requirements document by executing task create-prd"" update-prd: ""Update existing product requirements document by executing task update-prd"" exit: ""Exit Product Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-brief.md - ./.krci-ai/tasks/update-project-br"
lbv2_0096,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-project-charter.md` following the workflow in `.cursor/rules/krci-ai/prm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-project-charter.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/prm.mdc,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,"ect status report by executing task create-status-report"" update-status-report: ""Update existing status report by executing task update-status-report"" exit: ""Exit Project Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-charter.md - ./.krci-ai/tasks/update-project-"
lbv2_0097,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-project-charter.md` following the workflow in `.windsurf/rules/prm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-project-charter.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/prm.md,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,"ect status report by executing task create-status-report"" update-status-report: ""Update existing status report by executing task update-status-report"" exit: ""Exit Project Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-charter.md - ./.krci-ai/tasks/update-project-"
lbv2_0098,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-project-plan.md` following the workflow in `.cursor/rules/krci-ai/prm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-project-plan.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/prm.mdc,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,"roject Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-charter.md - ./.krci-ai/tasks/update-project-charter.md - ./.krci-ai/tasks/create-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/tasks/create-project-plan.md - ./.krci-ai/tasks/update-project-plan.md - ."
lbv2_0099,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-project-plan.md` following the workflow in `.windsurf/rules/prm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-project-plan.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/prm.md,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,"roject Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-charter.md - ./.krci-ai/tasks/update-project-charter.md - ./.krci-ai/tasks/create-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/tasks/create-project-plan.md - ./.krci-ai/tasks/update-project-plan.md - ."
lbv2_0100,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-risk-register.md` following the workflow in `.cursor/rules/krci-ai/prm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-risk-register.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/prm.mdc,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,oject-charter.md - ./.krci-ai/tasks/update-project-charter.md - ./.krci-ai/tasks/create-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/tasks/create-project-plan.md - ./.krci-ai/tasks/update-project-plan.md - ./.krci-ai/tasks/create-risk-register.md - ./.krci-ai/tasks/update-risk-register.md - 
lbv2_0101,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-risk-register.md` following the workflow in `.windsurf/rules/prm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-risk-register.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/prm.md,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,oject-charter.md - ./.krci-ai/tasks/update-project-charter.md - ./.krci-ai/tasks/create-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/tasks/create-project-plan.md - ./.krci-ai/tasks/update-project-plan.md - ./.krci-ai/tasks/create-risk-register.md - ./.krci-ai/tasks/update-risk-register.md - 
lbv2_0102,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-sad.md` following the workflow in `.cursor/rules/krci-ai/architect.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-sad.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/architect.mdc,7b9c87de0201e5748a7d5bd23ef60d5579c05252,path,edit,0.85,"t (SAD)"" review-sad: ""Review and provide feedback on a Software Architecture Document (SAD)"" review-story: ""Review and provide feedback on a user story"" exit: ""Exit Architect persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-sad.md - ./.krci-ai/tasks/update-sad.md - ./.krci-ai/task"
lbv2_0103,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-sad.md` following the workflow in `.windsurf/rules/architect.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-sad.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/architect.md,f2de0d38935c540b1495c5248f082eb79d62496a,path,edit,0.85,"t (SAD)"" review-sad: ""Review and provide feedback on a Software Architecture Document (SAD)"" review-story: ""Review and provide feedback on a user story"" exit: ""Exit Architect persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-sad.md - ./.krci-ai/tasks/update-sad.md - ./.krci-ai/task"
lbv2_0104,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-sales-enablement.md` following the workflow in `.cursor/rules/krci-ai/pmm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-sales-enablement.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/pmm.mdc,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,""" exit: ""Exit Product Marketing Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-deck.md - ./.krci-ai/tasks/create-launch-materials.md - ./.krci-ai/tasks/create-sales-enablement.md - ./.krci-ai/tasks/create-visual-identity"
lbv2_0105,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-sales-enablement.md` following the workflow in `.windsurf/rules/pmm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-sales-enablement.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/pmm.md,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,""" exit: ""Exit Product Marketing Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-deck.md - ./.krci-ai/tasks/create-launch-materials.md - ./.krci-ai/tasks/create-sales-enablement.md - ./.krci-ai/tasks/create-visual-identity"
lbv2_0106,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-sow.md` following the workflow in `.cursor/rules/krci-ai/prm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-sow.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/prm.mdc,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,"ng status report by executing task update-status-report"" exit: ""Exit Project Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-charter.md - ./.krci-ai/tasks/update-project-charter.md - ./.krci-ai/tasks/create-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/task"
lbv2_0107,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-sow.md` following the workflow in `.windsurf/rules/prm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-sow.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/prm.md,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,"ng status report by executing task update-status-report"" exit: ""Exit Project Manager persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-project-charter.md - ./.krci-ai/tasks/update-project-charter.md - ./.krci-ai/tasks/create-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/task"
lbv2_0108,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-status-report.md` following the workflow in `.cursor/rules/krci-ai/prm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-status-report.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/prm.mdc,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,e-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/tasks/create-project-plan.md - ./.krci-ai/tasks/update-project-plan.md - ./.krci-ai/tasks/create-risk-register.md - ./.krci-ai/tasks/update-risk-register.md - ./.krci-ai/tasks/create-status-report.md - ./.krci-ai/tasks/update-status-report.md ``
lbv2_0109,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-status-report.md` following the workflow in `.windsurf/rules/prm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-status-report.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/prm.md,9458075f57a55f8450b6fbbabc32d124cfa045b4,path,edit,0.85,e-sow.md - ./.krci-ai/tasks/update-sow.md - ./.krci-ai/tasks/create-project-plan.md - ./.krci-ai/tasks/update-project-plan.md - ./.krci-ai/tasks/create-risk-register.md - ./.krci-ai/tasks/update-risk-register.md - ./.krci-ai/tasks/create-status-report.md - ./.krci-ai/tasks/update-status-report.md ``
lbv2_0110,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-story.md` following the workflow in `.cursor/rules/krci-ai/po.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-story.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/po.mdc,7b9c87de0201e5748a7d5bd23ef60d5579c05252,path,edit,0.85,"task review-story"" create-github-issues: ""Execute task create-github-issues"" exit: ""Exit Product Owner persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-epic.md - ./.krci-ai/tasks/update-epic.md - ./.krci-ai/tasks/create-story.md - ./.krci-ai/tasks/update-story.md - ./.krci-ai/task"
lbv2_0111,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-story.md` following the workflow in `.windsurf/rules/po.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-story.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/po.md,f2de0d38935c540b1495c5248f082eb79d62496a,path,edit,0.85,"story: ""Execute task update-story"" review-story: ""Execute task review-story"" exit: ""Exit Product Owner persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-epic.md - ./.krci-ai/tasks/update-epic.md - ./.krci-ai/tasks/create-story.md - ./.krci-ai/tasks/update-story.md - ./.krci-ai/task"
lbv2_0112,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-test-plan.md` following the workflow in `.cursor/rules/krci-ai/qa.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-test-plan.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/qa.mdc,7b9c87de0201e5748a7d5bd23ef60d5579c05252,path,edit,0.85,"""Execute testing procedures and workflows"" report: ""Create defect reports and quality assessments"" review-story: ""Review and provide feedback on a user story"" exit: ""Exit QA persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-test-plan.md - ./.krci-ai/tasks/generate-test-cases.md - ."
lbv2_0113,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-test-plan.md` following the workflow in `.windsurf/rules/qa.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-test-plan.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/qa.md,f2de0d38935c540b1495c5248f082eb79d62496a,path,edit,0.85,"""Execute testing procedures and workflows"" report: ""Create defect reports and quality assessments"" review-story: ""Review and provide feedback on a user story"" exit: ""Exit QA persona and return to normal mode"" tasks: - ./.krci-ai/tasks/create-test-plan.md - ./.krci-ai/tasks/generate-test-cases.md - ."
lbv2_0114,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-visual-identity.md` following the workflow in `.cursor/rules/krci-ai/pmm.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-visual-identity.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/pmm.mdc,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"a and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-deck.md - ./.krci-ai/tasks/create-launch-materials.md - ./.krci-ai/tasks/create-sales-enablement.md - ./.krci-ai/tasks/create-visual-identity.md - ./.krci-ai/tasks/create-demo-script.md `"
lbv2_0115,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/create-visual-identity.md` following the workflow in `.windsurf/rules/pmm.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/create-visual-identity.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/pmm.md,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"a and return to normal mode"" tasks: - ./.krci-ai/tasks/create-marketing-brief.md - ./.krci-ai/tasks/create-pitch-deck.md - ./.krci-ai/tasks/create-launch-materials.md - ./.krci-ai/tasks/create-sales-enablement.md - ./.krci-ai/tasks/create-visual-identity.md - ./.krci-ai/tasks/create-demo-script.md `"
lbv2_0116,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/edit-testing-settings.md` following the workflow in `.cursor/rules/krci-ai/aqa.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/edit-testing-settings.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/aqa.mdc,7895445ec8ab6e9c65b8fd986097e28bd5c72716,path,edit,0.85,"it-testing-settings.md"" exit: ""Exit Automation QA persona and return to normal mode"" tasks: - ./.krci-ai/tasks/generate-auto-test-cases.md - ./.krci-ai/tasks/setup-testing.md - ./.krci-ai/tasks/onboard-testing.md - ./.krci-ai/tasks/edit-testing-settings.md ```"
lbv2_0117,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/edit-testing-settings.md` following the workflow in `.windsurf/rules/aqa.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/edit-testing-settings.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/aqa.md,7895445ec8ab6e9c65b8fd986097e28bd5c72716,path,edit,0.85,"it-testing-settings.md"" exit: ""Exit Automation QA persona and return to normal mode"" tasks: - ./.krci-ai/tasks/generate-auto-test-cases.md - ./.krci-ai/tasks/setup-testing.md - ./.krci-ai/tasks/onboard-testing.md - ./.krci-ai/tasks/edit-testing-settings.md ```"
lbv2_0118,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/go-dev-implement-new-cr.md` following the workflow in `.cursor/rules/krci-ai/go-dev.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/go-dev-implement-new-cr.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/go-dev.mdc,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"Development consultation and code assistance"" implement-new-cr: ""Implement Kubernetes Custom Resource"" review-code: ""Review code for best practices"" exit: ""Exit Go Developer persona and return to normal mode"" tasks: - ./.krci-ai/tasks/go-dev-implement-new-cr.md - ./.krci-ai/tasks/go-dev-review-code."
lbv2_0119,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/go-dev-implement-new-cr.md` following the workflow in `.windsurf/rules/go-dev.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/go-dev-implement-new-cr.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/go-dev.md,7bacbecf37f8b8c088858428551d0cf2255dab19,path,edit,0.85,"Development consultation and code assistance"" implement-new-cr: ""Implement Kubernetes Custom Resource"" review-code: ""Review code for best practices"" exit: ""Exit Go Developer persona and return to normal mode"" tasks: - ./.krci-ai/tasks/go-dev-implement-new-cr.md - ./.krci-ai/tasks/go-dev-review-code."
lbv2_0120,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/implement-feature.md` following the workflow in `.cursor/rules/krci-ai/dev.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/implement-feature.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/dev.mdc,7b9c87de0201e5748a7d5bd23ef60d5579c05252,path,edit,0.85,"lan-story-implementation"" implement: ""Implement new features"" exit: ""Exit Developer persona and return to normal mode"" tasks: - ./.krci-ai/tasks/review-story-dev.md - ./.krci-ai/tasks/plan-story-implementation.md - ./.krci-ai/tasks/implement-feature.md ```"
lbv2_0121,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/implement-feature.md` following the workflow in `.windsurf/rules/dev.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/implement-feature.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/dev.md,f2de0d38935c540b1495c5248f082eb79d62496a,path,edit,0.85,"lan-story-implementation"" implement: ""Implement new features"" exit: ""Exit Developer persona and return to normal mode"" tasks: - ./.krci-ai/tasks/review-story-dev.md - ./.krci-ai/tasks/plan-story-implementation.md - ./.krci-ai/tasks/implement-feature.md ```"
lbv2_0122,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/onboard-testing.md` following the workflow in `.cursor/rules/krci-ai/aqa.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/onboard-testing.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/aqa.mdc,7895445ec8ab6e9c65b8fd986097e28bd5c72716,path,edit,0.85,"ely (add/edit/guided) by executing task edit-testing-settings.md"" exit: ""Exit Automation QA persona and return to normal mode"" tasks: - ./.krci-ai/tasks/generate-auto-test-cases.md - ./.krci-ai/tasks/setup-testing.md - ./.krci-ai/tasks/onboard-testing.md - ./.krci-ai/tasks/edit-testing-settings.md `"
lbv2_0123,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/onboard-testing.md` following the workflow in `.windsurf/rules/aqa.md`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/onboard-testing.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.windsurf/rules/aqa.md,7895445ec8ab6e9c65b8fd986097e28bd5c72716,path,edit,0.85,"ely (add/edit/guided) by executing task edit-testing-settings.md"" exit: ""Exit Automation QA persona and return to normal mode"" tasks: - ./.krci-ai/tasks/generate-auto-test-cases.md - ./.krci-ai/tasks/setup-testing.md - ./.krci-ai/tasks/onboard-testing.md - ./.krci-ai/tasks/edit-testing-settings.md `"
lbv2_0124,kuberocketci/kuberocketai,Modify `.krci-ai/tasks/plan-story-implementation.md` following the workflow in `.cursor/rules/krci-ai/dev.mdc`. The cited file must be edited to complete the task. Run `pytest` before finishing.,.krci-ai/tasks/plan-story-implementation.md,edit:instruction_requires_edit_of_reference,easy,0.69,f52cb4bcae8e5329,https://github.com/kuberocketci/kuberocketai,.cursor/rules/krci-ai/dev.mdc,7b9c87de0201e5748a7d5bd23ef60d5579c05252,path,edit,0.85,"quirements"" plan-implementation: ""Execute task plan-story-implementation"" implement: ""Implement new features"" exit: ""Exit Developer persona and return to normal mode"" tasks: - ./.krci-ai/tasks/review-story-dev.md - ./.krci-ai/tasks/plan-story-implementation.md - ./.krci-ai/tasks/implement-feature.md"
