repo_id,repo_url,cited_path,uncited_path,panel_start_commit,panel_end_commit,cited_churn_commits,uncited_churn_commits,cited_verified_rate,match_extension,match_depth
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,Cargo.toml,cliff.toml,de93cef5b716216a8d7c7d77fb621977a6ae923a,6125c4251d6757c930a182423c40740a7ae7a744,0,1,0.0,toml,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,SKILL.md,docs/sandbox.md,475d183ff875462c29c01b205c53f913182d298b,c185110fa943203663da509065c77a984557a5a7,0,0,0.0,md,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,asset_path,justfile,67155f2e4241be3ba5638ccf31893d5a76d97658,67155f2e4241be3ba5638ccf31893d5a76d97658,0,1,0.0,,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,~/.ata,codex-rs/apply-patch/BUILD.bazel,1622937b96536d3dcf6c43282b8142d613033dba,8d487aa18c72d5f78371a20631221429133fe3e8,0,0,0.0,ata,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui/src/app.rs,codex-rs/utils/approval-presets/src/lib.rs,180a5820fc1fa3ca398f088f8906cfe74f7c22a0,6125c4251d6757c930a182423c40740a7ae7a744,52,2,1.0,rs,4
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,knowledge-base/path,codex-cli/bin/rg,1622937b96536d3dcf6c43282b8142d613033dba,67155f2e4241be3ba5638ccf31893d5a76d97658,0,0,0.0,,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,.cargo/config.toml,codex-rs/cli/Cargo.toml,2eca7865da65b2441d7554bd0f02270f6e914afb,2eca7865da65b2441d7554bd0f02270f6e914afb,0,1,0.0,toml,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/Cargo.lock,tools/argument-comment-lint/Cargo.lock,c185110fa943203663da509065c77a984557a5a7,c185110fa943203663da509065c77a984557a5a7,1,0,1.0,lock,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,references/codex-network.md,sdk/python-runtime/README.md,a10960e41c02f1a1c2819d9384039a8b9b67480d,6125c4251d6757c930a182423c40740a7ae7a744,0,2,0.0,md,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,references/cli.md,codex-cli/README.md,a10960e41c02f1a1c2819d9384039a8b9b67480d,6125c4251d6757c930a182423c40740a7ae7a744,0,2,0.0,md,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,$HOME/.ata/knowledge-base/index.json,codex-rs/app-server-protocol/schema/json/RequestId.json,09c2acf9af7dc3f2de435c1fbb01da8bac97c438,de70b84536b4e155cb037c8ad9279810ccfd3553,0,0,0.0,json,4
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,scripts/generate_openai_yaml.py,scripts/mock_responses_websocket_server.py,475d183ff875462c29c01b205c53f913182d298b,6125c4251d6757c930a182423c40740a7ae7a744,0,0,0.0,py,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,.codex-plugin/plugin.json,sdk/typescript/package.json,db8bb7236d1266dd9596dc01cb46e414fd794538,c185110fa943203663da509065c77a984557a5a7,0,5,0.0,json,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,/scripts/references/resources.md,.github/codex/labels/codex-attempt.md,16e06e2fb7081c3d9769a2145dffd460977ba72e,67155f2e4241be3ba5638ccf31893d5a76d97658,0,0,0.0,md,3
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/Cargo.toml,codex-rs/ansi-escape/Cargo.toml,c185110fa943203663da509065c77a984557a5a7,c185110fa943203663da509065c77a984557a5a7,1,0,1.0,toml,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/codex-mcp/src/mcp_connection_manager.rs,codex-rs/rmcp-client/src/bin/rmcp_test_server.rs,244b15c95dc922a9a874ccae48fa1465706d0c99,6125c4251d6757c930a182423c40740a7ae7a744,0,1,0.4,rs,4
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,Scene/backdrop,codex-cli/Dockerfile,a10960e41c02f1a1c2819d9384039a8b9b67480d,6125c4251d6757c930a182423c40740a7ae7a744,0,1,0.0,,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,payload.json,shell-tool-mcp/package.json,67155f2e4241be3ba5638ccf31893d5a76d97658,67155f2e4241be3ba5638ccf31893d5a76d97658,0,0,0.0,json,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,references/schema.md,codex-rs/core/prompt_with_apply_patch_instructions.md,475d183ff875462c29c01b205c53f913182d298b,6125c4251d6757c930a182423c40740a7ae7a744,0,0,0.0,md,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,workspace.json,.devcontainer/devcontainer.json,1622937b96536d3dcf6c43282b8142d613033dba,67155f2e4241be3ba5638ccf31893d5a76d97658,0,0,0.0,json,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,_tests.rs,NOTICE,513dc28717aadc9e2a94c5736d55d4424eb12a27,6125c4251d6757c930a182423c40740a7ae7a744,0,2,0.0,rs,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,assets/slides.pptx,codex-rs/rmcp-client/BUILD.bazel,475d183ff875462c29c01b205c53f913182d298b,6125c4251d6757c930a182423c40740a7ae7a744,0,1,0.0,pptx,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,/staging/paper-1706.03762.md,codex-rs/stdio-to-uds/README.md,ed5ecc1fdd3ed2f4489e6a5e668644d065047eb8,67155f2e4241be3ba5638ccf31893d5a76d97658,0,0,0.0,md,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,.mcp.json,.vscode/extensions.json,db8bb7236d1266dd9596dc01cb46e414fd794538,c185110fa943203663da509065c77a984557a5a7,0,1,0.0,json,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,.codex/skills/babysit-pr/references/github-api-notes.md,codex-rs/tui/src/bottom_pane/AGENTS.md,7e569f11625605f501675e455cfc5e0d642503f2,6125c4251d6757c930a182423c40740a7ae7a744,3,0,1.0,md,5
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,/.ata/knowledge-base/staging/paper-1706.03762.md,codex-rs/core/templates/personalities/gpt-5.2-codex_pragmatic.md,2327a2ff4cff504349de9ceb53d31bceac09a568,09c2acf9af7dc3f2de435c1fbb01da8bac97c438,0,0,0.0,md,4
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,/.ata/knowledge-base/staging/hn-46990729.md,codex-rs/core/templates/research/zotero_developer_instructions.md,2327a2ff4cff504349de9ceb53d31bceac09a568,09c2acf9af7dc3f2de435c1fbb01da8bac97c438,0,0,0.0,md,4
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,WID-export-manifest.json,package.json,ec35d253fe252edb2d9fcf438d173959fe165b4e,8d487aa18c72d5f78371a20631221429133fe3e8,0,0,0.0,json,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,RUN_DIR/run.json,.vscode/settings.json,ec35d253fe252edb2d9fcf438d173959fe165b4e,8d487aa18c72d5f78371a20631221429133fe3e8,0,0,0.0,json,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,scripts/validate_plugin.py,scripts/stage_npm_packages.py,c185110fa943203663da509065c77a984557a5a7,c185110fa943203663da509065c77a984557a5a7,0,0,0.0,py,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,scripts/init_skill.py,codex-rs/windows-sandbox-rs/sandbox_smoketests.py,475d183ff875462c29c01b205c53f913182d298b,6125c4251d6757c930a182423c40740a7ae7a744,0,1,0.0,py,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,DOCX-JS.md,docs/tui-stream-chunking-review.md,475d183ff875462c29c01b205c53f913182d298b,6125c4251d6757c930a182423c40740a7ae7a744,0,1,0.0,md,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,core/src/tools/handlers/team_post.rs,codex-rs/cloud-requirements/src/lib.rs,67155f2e4241be3ba5638ccf31893d5a76d97658,67155f2e4241be3ba5638ccf31893d5a76d97658,0,1,0.0,rs,5
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,marketplace.json,package.json,db8bb7236d1266dd9596dc01cb46e414fd794538,c185110fa943203663da509065c77a984557a5a7,0,4,0.0,json,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,@notes/path,LICENSE,1622937b96536d3dcf6c43282b8142d613033dba,67155f2e4241be3ba5638ccf31893d5a76d97658,0,0,0.0,,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,research-context.md,docs/slash_commands.md,475d183ff875462c29c01b205c53f913182d298b,68dca0681e4f7465600b3207b0dd94c2ac5c182e,0,0,0.0,md,1
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,references/latest-model.md,codex-rs/ansi-escape/README.md,b7f8e9195abb2fac4b0535030fd071374e5b9b2a,6125c4251d6757c930a182423c40740a7ae7a744,0,1,0.0,md,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,/scripts/references/python-env-manager.md,codex-rs/responses-api-proxy/README.md,29ff511925a7a1bb71b076a68293009148688bec,67155f2e4241be3ba5638ccf31893d5a76d97658,0,0,0.0,md,3
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,openai/codex,NOTICE,4f1d5f00f0175e257ddc4a47746453edecb27017,c185110fa943203663da509065c77a984557a5a7,0,2,0.0,,2
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,notes/workspace/audit.ndjson,codex-rs/utils/git/BUILD.bazel,1622937b96536d3dcf6c43282b8142d613033dba,8d487aa18c72d5f78371a20631221429133fe3e8,0,0,0.0,ndjson,3
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,state/imagen_state.py,test/recontext_simple.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,4,2,0.9230769230769231,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,editors_quality_room.py,components/constants.py,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,story-generator/scripts/generate_report.py,experiments/promptlandia/models/model_setup.py,c05a21b82cfae744f49bb774dae4e79eab4f9e9f,c05a21b82cfae744f49bb774dae4e79eab4f9e9f,0,0,0.0,py,3
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,config/default.py,pages/welcome.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,62,5,0.9230769230769231,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,/path/to/project_dir/report/pipeline_diagram.webp,experiments/veo-variations/docs/architecture_rendered_light.webp,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,webp,5
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,common/storage.py,models/gemini.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,1,22,0.9230769230769231,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,gemini-triage.yml,build.sh,285351ca3999cf033680e082a3b1b9ee89e3a7a0,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,0,0.0,yml,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,common/metadata.py,pages/test_infinite_scroll.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,22,2,0.9230769230769231,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,story-generator/scripts/editors_quality_room.py,test/test_video_processing.py,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,3
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,generate_report.py,pages/test_media_chooser.py,c05a21b82cfae744f49bb774dae4e79eab4f9e9f,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,pages/new_model_name.py,archive-imagen-creative-studio/main.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,2,0.0,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,generate_pipeline_diagram.py,state/storyboarder_state.py,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,components/new_model_name/generation_controls.py,pages/test_infinite_scroll.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,2,0.0,py,3
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,references/audio-tags.md,experiments/veo-genetic-prompt-optimizer/veo_guide.md,9bff007e5450c178a186af88896ea6b76fac4343,8b524c15e530fcad6ba48cd945a4ab9301f3b05b,0,0,0.0,md,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,models/new_model_name.py,components/interactive_tile/interactive_tile.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,1,0.0,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,scenes.json,idx-template.json,c05a21b82cfae744f49bb774dae4e79eab4f9e9f,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,json,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,gemini-dispatch.yml,pages/__init__.py,285351ca3999cf033680e082a3b1b9ee89e3a7a0,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,0,0.0,yml,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,references/personas.md,experiments/storycraft/README.md,dc3e193f105923e4b835d1d084ea78300c6a5d13,8b524c15e530fcad6ba48cd945a4ab9301f3b05b,0,0,0.0,md,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,gemini-invoke.yml,svg_icon/svg_icon_component.py,285351ca3999cf033680e082a3b1b9ee89e3a7a0,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,0,0.0,yml,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,~/.config/app/config.yaml,experiments/mcp-genmedia/mcp-genmedia-go/.goreleaser.yaml,548c91d4f3a62def5c8272443050645799ebc5df,548c91d4f3a62def5c8272443050645799ebc5df,0,0,0.0,yaml,4
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,state/new_model_name_state.py,pages/chirp_3hd.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,5,0.0,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,package_report.py,models/object_rotation.py,c05a21b82cfae744f49bb774dae4e79eab4f9e9f,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,/.gemini/antigravity-cli/mcp_config.json,experiments/run-veo-run/frontend/package.json,bfbea60ac159d7a6440844ce26018b2a1c7c1038,f25870cb64ce4cbb1afdf35673aeddd45989e91d,0,0,0.0,json,3
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,gs://...,experiments/creative-genmedia-workflow/Procfile,ab205c1c7af3b22b034294444c22b98546a7d159,4556f758581486ea1957cdb559a0cc9ed334a8f9,0,0,0.0,,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,state/state.py,state/__init__.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2,1,0.9230769230769231,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,.beads/issues.jsonl,.beads/sync_base.jsonl,66e9910229b28974c18e49a453b00a03411b9cfd,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,0,1.0,jsonl,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,components/styles.py,pages/library.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,1,3,0.9230769230769231,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,assemble_story.py,test/recontext_simple.py,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,//agentskills.io/specification.md,workflows/retro_games/RETRO_GAMES_README.md,c05a21b82cfae744f49bb774dae4e79eab4f9e9f,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,md,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,GEMINI.md,README.md,548c91d4f3a62def5c8272443050645799ebc5df,548c91d4f3a62def5c8272443050645799ebc5df,0,0,1.0,md,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,/path/to/project_dir/report/pipeline_diagram.dot,experiments/veo-variations/docs/architecture.dot,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,dot,5
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,text/tabwriter,archive/imagen-creative-studio/Procfile,548c91d4f3a62def5c8272443050645799ebc5df,548c91d4f3a62def5c8272443050645799ebc5df,0,0,0.0,,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,SKILL.md,.github/PULL_REQUEST_TEMPLATE.md,548c91d4f3a62def5c8272443050645799ebc5df,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,md,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,common/error_handling.py,config/veo_models.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,3,13,0.9230769230769231,py,2
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,story-generator/scripts/generate_scene.py,experiments/veo3-item-consistency/scene_prompts.py,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,3
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,settings.json,config/tts_presets.json,a356a7f9fb71e294f1b3cb57f413ccf5c390dee6,a356a7f9fb71e294f1b3cb57f413ccf5c390dee6,0,0,0.0,json,1
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,//raw.githubusercontent.com/GoogleCloudPlatform/vertex-ai-creative-studio/main/experiments/mcp-genmedia/mcp-genmedia-go/install-online.sh,docs-site/src/content/docs/experiments/veo-genetic-prompt-optimizer/images/2.webp,bfbea60ac159d7a6440844ce26018b2a1c7c1038,f25870cb64ce4cbb1afdf35673aeddd45989e91d,0,0,0.0,sh,8
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,story-generator/scripts/assemble_story.py,pages/test_proxy_caching.py,a4369e4a3f6dc096cdd071c0adde883fc436df92,a4369e4a3f6dc096cdd071c0adde883fc436df92,0,0,0.0,py,3
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,/workspace/.claude/skills/build-mcp-genmedia/scripts/build.sh,experiments/mcp-genmedia/mcp-genmedia-go/mcp-nanobanana-go/verify.sh,a356a7f9fb71e294f1b3cb57f413ccf5c390dee6,a356a7f9fb71e294f1b3cb57f413ccf5c390dee6,0,0,0.0,sh,6
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,MEMORY.md,developers_guide.md,b5950bd034c14c9708e72621f02f802aab79aa76,73f04cde95a32b4087440741aa1f1b58df83bb9a,0,0,0.0,md,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,text_processing.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,test_searching.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,test_engines.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,engines.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/engines.py,src/alfanous_import/importer.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,17,6,1.0,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/searching.py,src/alfanous/paths.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,22,7,1.0,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/outputs.py,src/alfanous/romanization.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,63,9,1.0,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/api.py,src/tests/test_engines.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,14,27,1.0,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/indexing.py,src/alfanous/query_processing.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,3,6,1.0,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/setup.py,src/alfanous/results_processing.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,15,3,0.5714285714285714,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,.github/workflows/tests.yaml,.github/workflows/pypi-release.yaml,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,7,13,1.0,yaml,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,information.json.in,THANKS.rst,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,1,0.0,in,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,Support/pyarabic,Makefile,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,14,0.0,,2
2201521926ce8f58,https://github.com/alfanous-team/alfanous,api.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,outputs.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,indexing.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,searching.py,src/main.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/resources/information.json,src/alfanous/resources/word.json,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,1,5,0.42857142857142855,json,4
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/tests/test_searching.py,src/alfanous_import/__init__.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,0,1.0,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,tests.yaml,Makefile,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,14,0.0,yaml,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,pypi-release.yaml,README.rst,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,0,5,0.0,yaml,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,test_mcp_server.py,examples/facet_search_examples.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,test_outputs.py,src/main.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,test_query_plugins.py,src/main.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,test_text_processing.py,src/main.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,0,0,0.0,py,1
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/tests/test_query_plugins.py,examples/facet_search_examples.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,0,0,1.0,py,3
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/tests/test_text_processing.py,src/alfanous/console.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,0,0,1.0,py,3
2278a2c56faedf2c,https://github.com/googlecloudplatform/kubernetes-engine-samples,src/worker,databases/cloud-pubsub/Dockerfile,d50f908904cfaf4d12f85b3bc7562154c080543d,d50f908904cfaf4d12f85b3bc7562154c080543d,0,0,0.0,,2
2278a2c56faedf2c,https://github.com/googlecloudplatform/kubernetes-engine-samples,src/dispatcher,cost-optimization/gke-shift-left-cost/Dockerfile,d50f908904cfaf4d12f85b3bc7562154c080543d,d50f908904cfaf4d12f85b3bc7562154c080543d,0,0,0.0,,2
2278a2c56faedf2c,https://github.com/googlecloudplatform/kubernetes-engine-samples,src/stats-adapter,hpc/mpi/Dockerfile,d50f908904cfaf4d12f85b3bc7562154c080543d,d50f908904cfaf4d12f85b3bc7562154c080543d,0,0,0.0,,2
2278a2c56faedf2c,https://github.com/googlecloudplatform/kubernetes-engine-samples,SandboxWarmPool/scale,quickstarts/whereami/Procfile,d50f908904cfaf4d12f85b3bc7562154c080543d,d50f908904cfaf4d12f85b3bc7562154c080543d,0,0,0.0,,2
2278a2c56faedf2c,https://github.com/googlecloudplatform/kubernetes-engine-samples,scripts/fire_session.py,databases/cloud-pubsub/main.py,d50f908904cfaf4d12f85b3bc7562154c080543d,d50f908904cfaf4d12f85b3bc7562154c080543d,0,0,0.0,py,2
