repo_id,repo_url,instruction_path,reference_type,reference,time_origin,time_end,duration_days,ever_repaired,post_failure_followup_days,failure_commit,failure_transition,verified_before_failure,returned_after_missing,basename_collision_verified,n_observations,repeated_repo_count,repeated_file_count,snippet_available,snippet,born_stale_heuristic_category,born_stale_heuristic_confidence,born_stale_heuristic_rules,heuristic_category,heuristic_confidence,heuristic_rules,heuristic_rationale,adjudication_status,final_category,category_letter,is_genuine_decay,judge_a_model,judge_a_category,judge_a_rationale,judge_b_model,judge_b_category,judge_b_rationale,judge_agreement
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,agents/project-manager.md,2026-05-31T02:00:29+00:00,2026-06-16T02:06:12+00:00,16.003969907407406,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,20,21,970,True,"t forbids**: a ""no code / no source edits"" agent (`@staff-engineer`, `@project-manager`, `@ux-designer`) must not drive a code-writing skill; `verify-ac`'s ""@sdet reports as comments, never new issues"" must agree with `agents/sdet.md` and `agents/project-manager.md` (""ONLY agent creating issues""); `",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,skills/vote/SKILL.md,2026-05-31T02:00:29+00:00,2026-06-16T02:06:12+00:00,16.003969907407406,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,20,21,970,True,"""missing rules."" 4. **Doubling Rule / panel sizing** — `agents/team-lead.md` Rule 8 is source of truth (reference). Citing skills must not contradict its numbers: `skills/code-review/SKILL.md` single-default + opt-up-to-doubled language; `skills/vote/SKILL.md` panel-sizing table base 2/2/3/4, double",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,agents/staff-engineer.md,2026-05-31T02:00:29+00:00,2026-06-16T02:06:12+00:00,16.003969907407406,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,20,21,970,True,"UDES illustrative / meta-instruction / template / example / rule-body tokens (a `Skill(x)` describing how ANOTHER agent invokes, or an authoring example). **Canonical excluded case (verified — NOT a real invocation): `Skill(verify-ac)` at `agents/staff-engineer.md:103`** sits inside a rule-body bull",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,skills/verify-ac/SKILL.md,2026-05-31T02:00:29+00:00,2026-06-16T02:06:12+00:00,16.003969907407406,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,20,21,970,True,"s / ""What You Are NOT"" and confirm ownership; flag mismatches. - Contradictions: cross-grep `grep -ni 'never creates issues\|ONLY agent creating' agents/sdet.md agents/project-manager.md` ↔ `grep -ni 'never new issues\|reports as comments' skills/verify-ac/SKILL.md`. - Restricted-caller set: for eac",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,skills/design-review/SKILL.md,2026-05-31T02:00:29+00:00,2026-06-16T02:06:12+00:00,16.003969907407406,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,20,21,970,True,"ariants (`sec-advisor`, `ux_advisor`). - Role tags: `grep -rnoE '\[(LEAD|PM|SE|STAFF|SEC|SDET|UX)→\]' agents/*.md` → compare against the canonical seven. - Ladders: `grep -niE 'Blocker / Concern|Critical / High' skills/code-review/SKILL.md skills/design-review/SKILL.md` vs each agent citation; white",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,skills/tdd/SKILL.md,2026-05-31T02:00:29+00:00,2026-06-16T02:06:12+00:00,16.003969907407406,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,20,21,970,True,"rs"": [{""name"": ""staff-severity"", ""def_site"": ""skills/code-review/SKILL.md:350"", ""citations"": [""agents/staff-engineer.md:170""]}], ""canonical_blocks"": [{""tag"": ""BANNER"", ""family"": ""leaf|orchestrator|vote|single"", ""carriers"": [""skills/tdd/SKILL.md:12""], ""family_hash"": ""<computed-live>""}], ""coupling_not",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,skills/adr/SKILL.md,2026-05-31T02:00:29+00:00,2026-06-16T02:06:12+00:00,16.003969907407406,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,20,21,970,True,"ions"": [""agents/staff-engineer.md:170""]}], ""canonical_blocks"": [{""tag"": ""BANNER"", ""family"": ""leaf|orchestrator|vote|single"", ""carriers"": [""skills/tdd/SKILL.md:12""], ""family_hash"": ""<computed-live>""}], ""coupling_notes"": [{""file"": ""skills/adr/SKILL.md"", ""line"": 64, ""family"": ""doc-authoring"", ""stated_c",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,path,skills/code-review-verdict/SKILL.md,2026-06-09T18:18:27+00:00,2026-06-16T02:06:12+00:00,6.324826388888889,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,13,14,970,True,"ts/*.md` → confirm no near-variants (`sec-advisor`, `ux_advisor`). - Role tags: `grep -rnoE '\[(LEAD|PM|SE|STAFF|SEC|SDET|UX)→\]' agents/*.md` → compare against the canonical seven. - Ladders: `grep -niE 'Blocker / Concern|Critical / High' skills/code-review-verdict/SKILL.md skills/design-review/SKI",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-config/SKILL.md,directory,skills/vote/,2026-06-12T00:49:28+00:00,2026-06-16T02:06:12+00:00,4.053287037037037,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,11,154,1974,True,"it ANY changes (no `git add`, `git commit`, or `git push`) unless EXPLICITLY instructed by the user. (2) Teammates MUST NOT spawn sub-agents, invoke `/vote`, or use `Skill()`, `Agent()`, or `TeamCreate` — delegate to the orchestrator (see `skills/vote/` Delegation Protocol). <!-- CANONICAL:BANNER:EN",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-config/SKILL.md,directory,docs/spec/,2026-06-12T00:49:28+00:00,2026-06-17T21:12:05+00:00,5.849039351851852,False,13.343877314814815,6b1178e695ffd16770b210db53030847d214b0e1,VERIFIED->MISSING,True,False,False,11,319,1974,True,"GIN --> **Docs paths (this skill).** Master: team-lead.md §Docs-Path Taxonomy (maintained copy). - Writes: `docs/changelog/config/<artifact-name>.md` (artifact name = the config name minus the project prefix, e.g. `claude-code`). - Reads: `docs/spec/`, `src/user.rs`, `src/user/`. - Always singular d",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-config/SKILL.md,path,agents/team-lead.md,2026-06-12T00:49:28+00:00,2026-06-16T02:06:12+00:00,4.053287037037037,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,11,110,1974,True,"t. No response → see Crash & Stall Recovery. (Orchestrator-originated shutdown is intentional: evolve orchestrators drive their own team's lifecycle, unlike leaf-review skills where ephemeral reviewers self-initiate `shutdown_request` per `agents/team-lead.md` Rule 7.) ### Crash & Stall Recovery Det",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-config/SKILL.md,directory,.claude/agent-memory/,2026-06-12T00:49:28+00:00,2026-06-16T02:06:12+00:00,4.053287037037037,True,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,True,False,11,91,1974,True,"fig-history-auditor` (senior-engineer, needs Bash for read-only `git log`/`git blame` over the config sources), `historical-auditor` (senior-engineer, needs Bash for read-only grep/jq over `~/.claude/projects/`, `~/.claude/history.jsonl`, `.claude/agent-memory/`), `innovation-scanner` (staff-enginee",template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-skills/SKILL.md,directory,docs/spec/,2026-03-19T01:19:14+00:00,2026-04-06T17:37:23+00:00,18.679270833333334,True,85.49297453703704,1b6d9b8b8cea40a0b9c5975d1f8c1c119408deed,VERIFIED->MISSING,True,True,False,93,319,9140,True,"ts back)? 6. **Coherence with Other Skills** — Scope overlaps with other skills? Terminology consistent? Shared conventions followed (commit notice, frontmatter, changelog)? Accurate references? 7. **Spec Alignment** — Alignment with `docs/spec/` project patterns and conventions? 8. **Rename Conside",template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-skills/SKILL.md,directory,agents/,2026-03-21T03:56:04+00:00,2026-06-19T20:19:34+00:00,90.6829861111111,False,11.380347222222222,4ac142cbf70e5331ac08fdab0ae221f36b45b0de,VERIFIED->MISSING,True,False,False,79,203,9140,True,"ket issue --help` and `docket vote --help` for subcommands 3. Run `--help` on each leaf subcommand (e.g., `docket issue create --help`, `docket vote start --help`) 4. Compare against docket commands used in the codebase (`grep -r ""docket "" agents/ .claude/skills/ skills/`) ## Output Format ### New C",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-skills/SKILL.md,directory,skills/,2026-05-08T00:52:42+00:00,2026-06-19T20:19:34+00:00,42.810324074074074,False,11.380347222222222,4ac142cbf70e5331ac08fdab0ae221f36b45b0de,VERIFIED->MISSING,True,False,False,47,134,9140,True,"it ANY changes (no `git add`, `git commit`, or `git push`) unless EXPLICITLY instructed by the user. (2) Teammates MUST NOT spawn sub-agents, invoke `/vote`, or use `Skill()`, `Agent()`, or `TeamCreate` — delegate to the orchestrator (see `skills/vote/` Delegation Protocol). # Evolve Skills You are ",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-skills/SKILL.md,directory,.claude/agent-memory/,2026-06-10T02:21:25+00:00,2026-06-16T02:06:12+00:00,5.98943287037037,True,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,True,False,40,91,9140,True,"the templates below: `docs-researcher` (claude-code-guide), `docket-auditor` (senior-engineer, needs Bash), and `historical-auditor` (senior-engineer, needs Bash for read-only grep/jq over `~/.claude/projects/`, `~/.claude/history.jsonl`, `.claude/agent-memory/`). Skip `historical-auditor` only if p",template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-skills/SKILL.md,path,agents/team-lead.md,2026-05-28T23:42:40+00:00,2026-06-16T02:06:12+00:00,18.099675925925926,False,15.13962962962963,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,33,110,9140,True,"t. No response → see Crash & Stall Recovery. (Orchestrator-originated shutdown is intentional: evolve orchestrators drive their own team's lifecycle, unlike leaf-review skills where ephemeral reviewers self-initiate `shutdown_request` per `agents/team-lead.md` Rule 7.) ### Crash & Stall Recovery Det",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-suite/SKILL.md,directory,skills/vote/,2026-06-12T03:24:06+00:00,2026-06-16T02:06:12+00:00,3.945902777777778,False,4.921006944444445,0e2ef36d197119a18021683837866ec13db77a81,VERIFIED->MISSING,True,False,False,5,154,180,True,"it ANY changes (no `git add`, `git commit`, or `git push`) unless EXPLICITLY instructed by the user. (2) Teammates MUST NOT spawn sub-agents, invoke `/vote`, or use `Skill()`, `Agent()`, or `TeamCreate` — delegate to the orchestrator (see `skills/vote/` Delegation Protocol). <!-- CANONICAL:BANNER:EN",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-suite/SKILL.md,directory,skills/,2026-06-12T03:24:06+00:00,2026-06-19T20:19:34+00:00,7.705185185185186,False,1.161724537037037,4ac142cbf70e5331ac08fdab0ae221f36b45b0de,VERIFIED->MISSING,True,False,False,5,134,180,True,"it ANY changes (no `git add`, `git commit`, or `git push`) unless EXPLICITLY instructed by the user. (2) Teammates MUST NOT spawn sub-agents, invoke `/vote`, or use `Skill()`, `Agent()`, or `TeamCreate` — delegate to the orchestrator (see `skills/vote/` Delegation Protocol). <!-- CANONICAL:BANNER:EN",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
4b5c2fe87cf3d3b3,https://github.com/alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-suite/SKILL.md,directory,agents/,2026-06-12T03:24:06+00:00,2026-06-19T20:19:34+00:00,7.705185185185186,False,1.161724537037037,4ac142cbf70e5331ac08fdab0ae221f36b45b0de,VERIFIED->MISSING,True,False,False,5,203,180,True,"e's pre-flight feedback-skip condition). 2. **Clean-surface precondition** — worktrees branch from HEAD, so pre-existing uncommitted edits on the union write surface make reconciliation patches mis-apply: ```bash git status --porcelain -- agents/ skills/ .claude/skills/ .claude/agent-memory/ src/use",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
709dc9caa5f1ae36,https://github.com/agentwrapper/agent-orchestrator,AGENTS.md,path,.skills/bug-triage/SKILL.md,2026-05-07T21:19:35+00:00,2026-05-07T23:26:57+00:00,0.08844907407407407,False,0.7568055555555555,cd00e01bb4a1588aad7ff5ba91e5343c1eba4648,VERIFIED->MISSING,True,False,False,2,2,58738,True,pstream dependency research - GitHub API-based file editing (no local checkout needed) via `scripts/push_fix_to_github.py` - NPM package regression diffing - Remote code inspection when the repo isn't cloned locally **How to load:** Read `.skills/bug-triage/SKILL.md` and follow its step-by-step work,normative_prescriptive,medium,reference_points_to_convention_doc,normative_or_prescriptive,medium,reference_points_to_convention_doc,Reference appears in prescriptive rule/skill context describing conventions.,deterministic_medium,normative_or_prescriptive,E,False,,,,,,,
709dc9caa5f1ae36,https://github.com/agentwrapper/agent-orchestrator,skills/bug-triage/SKILL.md,directory,packages/plugins/runtime-process/,2026-05-09T05:34:46+00:00,2026-06-12T16:59:34+00:00,34.47555555555556,False,4.998506944444444,1dbeeccfd1441cbd4e391b9b574d01fc21e0d2c3,VERIFIED->MISSING,True,False,False,7,7,825,True,"for cross-platform code:** - `packages/core/src/platform.ts` — central platform abstraction (`isWindows`, `getShell`, `killProcessTree`, `getEnvDefaults`) - `docs/CROSS_PLATFORM.md` — full helper inventory, gotchas, pre-merge checklist - `packages/plugins/runtime-process/` — Windows runtime (ConPTY,",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
709dc9caa5f1ae36,https://github.com/agentwrapper/agent-orchestrator,skills/bug-triage/SKILL.md,directory,packages/cli/src/commands/,2026-05-11T17:02:10+00:00,2026-06-12T16:59:34+00:00,31.998194444444444,False,4.998506944444444,1dbeeccfd1441cbd4e391b9b574d01fc21e0d2c3,VERIFIED->MISSING,True,False,False,6,8,825,True,"to avoid wasting time in the wrong part of the codebase: | Subsystem | Always collect | Key files to trace | |-----------|---------------|-------------------| | **CLI** (`ao start/stop/spawn`) | Config YAML, install method, version, OS | `packages/cli/src/commands/` | | **Web UI / Dashboard** | Scre",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
709dc9caa5f1ae36,https://github.com/agentwrapper/agent-orchestrator,skills/bug-triage/SKILL.md,directory,packages/web/src/components/,2026-05-11T17:02:10+00:00,2026-06-12T16:59:34+00:00,31.998194444444444,False,4.998506944444444,1dbeeccfd1441cbd4e391b9b574d01fc21e0d2c3,VERIFIED->MISSING,True,False,False,6,8,825,True,"to trace | |-----------|---------------|-------------------| | **CLI** (`ao start/stop/spawn`) | Config YAML, install method, version, OS | `packages/cli/src/commands/` | | **Web UI / Dashboard** | Screenshot, browser, viewport size, OS | `packages/web/src/components/`, `globals.css` | | **Terminal ",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
709dc9caa5f1ae36,https://github.com/agentwrapper/agent-orchestrator,skills/bug-triage/SKILL.md,path,packages/core/src/config.ts,2026-05-11T17:02:10+00:00,2026-06-12T16:59:34+00:00,31.998194444444444,False,4.998506944444444,1dbeeccfd1441cbd4e391b9b574d01fc21e0d2c3,VERIFIED->MISSING,True,False,False,6,40,825,True,"handle | `core/src/session-manager.ts` | | **Plugins (agents)** | Plugin name (claude-code, codex, opencode), agent version | `packages/plugins/<agent>/` | | **Config / Project setup** | `agent-orchestrator.yaml` contents, project path | `packages/core/src/config.ts` | **Common misrouting patterns:*",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
7a52cff67ca04110,https://github.com/prismer-ai/prismer,web/CLAUDE.md,directory,docker/plugin/prismer-im/,2026-03-03T04:02:17+00:00,2026-03-03T09:49:57+00:00,0.2414351851851852,False,0.0,10273a713dcce855157895a39cea2199d129da82,VERIFIED->MISSING,True,False,False,2,2,342,True,idge polls directives ← /workspace/.openclaw/directives/*.json ← prismer-* CLI tools ``` **Modules:** | Module | Type | Entry Point | Description | |--------|------|-------------|-------------| | `prismer-im` (v0.2.0) | Channel Plugin | `docker/plugin/prismer-im/` | IM ↔ Agent bridge via `@prismer/s,genuine_false_claim,low,structured_path_always_missing,ambiguous,low,structured_path_always_missing;post_verification_low_confidence_genuine,"Was VERIFIED then MISSING, but low-confidence path claim — may be verifier artifact.",llm_inconclusive,ambiguous,G,False,deepseek-coder-v2:lite,,"The reference was VERIFIED at an earlier commit and then became MISSING, suggesting it may not be a genuine absence but rather an artifact of the extraction process.",devstral:latest,,The reference path may have changed or the verifier used an incorrect base path.,False
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,.cursor/rules/agent-development.mdc,path,examples/shared/pyproject-template.toml,2025-07-04T14:00:21+00:00,2026-02-24T06:32:35+00:00,234.68905092592593,False,32.69097222222222,cc8c945893c17957159658a9286f5e58a18a2638,VERIFIED->MISSING,True,False,False,5,5,231,True,json](mdc:sdk-python/langgraph.json) for configuration ## Agent Setup ### Python Agent Setup 1. Use [requirements-template.txt](mdc:examples/shared/requirements-template.txt) as a starting point 2. Configure [pyproject-template.toml](mdc:examples/shared/pyproject-template.toml) 3. Import from `copil,template_placeholder,medium,example_path_or_directory;high_cross_file_repetition,extractor_artifact,medium,example_path_or_directory;high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,.cursor/rules/quick-reference.mdc,path,src/v1.x/package.json,2025-12-18T18:09:14+00:00,2026-02-24T06:32:35+00:00,67.51621527777777,False,32.69097222222222,cc8c945893c17957159658a9286f5e58a18a2638,VERIFIED->MISSING,True,False,False,3,7,207,True,/](mdc:registry) for reusable components - Check [docs/components/react/](mdc:docs/components/react) for documentation - Use [react-ui/](mdc:src/v1.x/packages/react-ui) for pre-built components ### Set Up Development Environment - Review [src/v1.x/package.json](mdc:src/v1.x/package.json) for workspa,template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,AGENTS.md,directory,docs/,2026-06-18T17:30:47+00:00,2026-06-18T17:54:16+00:00,0.016307870370370372,True,3.4358796296296297,33a79485b6f54a3d544447e07f7a1ba52701b45f,VERIFIED->MISSING,True,True,False,15,499,58738,True,"hed package. - **Simplicity** — prefer the simplest correct solution. For non-trivial changes, consider if there's a cleaner approach before committing. - **Worktrees** — always work in a git worktree for isolation. See [Git & PRs](.claude/docs/git.md) for the full workflow. - **Commit as you go** —",template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,AGENTS.md,directory,docs/content/docs/,2026-06-18T17:30:47+00:00,2026-06-18T21:54:25+00:00,0.18307870370370372,False,3.269108796296296,4c311ac3fb6798b1cbbc7c9149bfabffd14ec4a4,VERIFIED->MISSING,True,False,False,14,15,58738,True,"protocol docs** are canonical upstream in `ag-ui-protocol/ag-ui`. The `showcase/shell-docs/src/content/ag-ui/` tree is a downstream mirror; change AG-UI upstream first, then sync the mirror back. - **Do not author in top-level `docs/`**. `docs/content/docs/` and the retired Next app no longer publis",template_placeholder,medium,high_cross_file_repetition,extractor_artifact,medium,high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,CLAUDE.md,directory,docs/,2026-06-03T17:04:56+00:00,2026-06-18T17:54:16+00:00,15.03425925925926,True,0.16677083333333334,33a79485b6f54a3d544447e07f7a1ba52701b45f,VERIFIED->MISSING,True,True,False,3,499,26196,True,"kit/` scope. - **Simplicity** — prefer the simplest correct solution. For non-trivial changes, consider if there's a cleaner approach before committing. - **Worktrees** — always work in a git worktree for isolation. See [Git & PRs](.claude/docs/git.md) for the full workflow. - **Documentation lives ",template_placeholder,medium,high_cross_file_repetition,rename_or_move,medium,repair_event_after_first_missing,Reference returned to VERIFIED/REPAIRED after first MISSING — likely transient or path fix.,deterministic_medium,rename_or_move,B,False,,,,,,,
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,examples/integrations/langgraph-python/CLAUDE.md,directory,src/,2026-03-12T00:00:29+00:00,2026-04-14T12:15:50+00:00,33.51065972222222,False,1.9636574074074074,0ead7c5625d280cfa2fbbe3b244ec4671c3fe162,VERIFIED->MISSING,True,False,False,4,559,355,True,state pattern** where state lives in the agent and syncs to the frontend. ## Architecture This is a **Turborepo monorepo** with three apps: ### Repository Structure ``` apps/ ├── app/ # Next.js frontend │ ├── src/ │ │ ├── app/ │ │ │ ├── page.tsx # Main page - wires up all components │ │ │ └── api/co,template_placeholder,medium,example_path_or_directory;high_cross_file_repetition,extractor_artifact,medium,example_path_or_directory;high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,examples/showcases/generative-ui-playground/mcp-server/CLAUDE.md,directory,src/,2026-03-12T00:00:29+00:00,2026-04-14T12:15:50+00:00,33.51065972222222,False,0.0,0ead7c5625d280cfa2fbbe3b244ec4671c3fe162,VERIFIED->MISSING,True,False,False,3,559,87,True,"async function doSomething() { const result = await mcpApp.sendRequest(""tools/call"", { name: ""your_tool"", arguments: { /* params */ } }); } </script> </body> </html> ``` ### 2. Create Data Layer Create `src/your-feature.ts`: ```typescript export interface YourData { /* types */ } export function you",template_placeholder,medium,example_path_or_directory;high_cross_file_repetition,extractor_artifact,medium,example_path_or_directory;high_cross_file_repetition,"Example, placeholder, or cross-repo template token — not a concrete repo claim.",deterministic_medium,extractor_artifact,D,False,,,,,,,
