repo_id,repo_url,instruction_path,reference_type,reference,first_commit,first_change_type,n_observations,repeated_repo_count,repeated_file_count,snippet_available,snippet,heuristic_category,heuristic_confidence,heuristic_rules,heuristic_rationale,adjudication_status,final_category,taxonomy_letter,judge_a_model,judge_a_category,judge_a_rationale,judge_b_model,judge_b_category,judge_b_rationale,judge_agreement
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/reader/social/AGENTS.md,path,@automattic/api-queries,fcf8adf60dac9a5f0076bbecc3420d0f7dd54ac1,add,29,1,7,True,s — Mastodon has no native quote concept and may not need `compact` at all. ### Data layer This directory does no data fetching. Per-protocol shells consume: - `@automattic/api-core` — typed fetchers + error classifiers + query keys. - `@automattic/api-queries` — React Query hooks (`useInfiniteQuery,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '@automattic/api-queries' appears to be a genuine false claim as it is consistently absent in the repository tree at the time of observation, suggesting either an error in the documentation or a pre-observation evolution where this dependency was later added.",devstral:latest,external_reference,"The reference '@automattic/api-queries' is a package dependency, not an in-repo path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/reader/social/AGENTS.md,path,/notes/1-Projects/code/a8c/calypso/2026-04-22-reader-atmosphere-slice1-design.md,fcf8adf60dac9a5f0076bbecc3420d0f7dd54ac1,add,29,1,1,True,jects/code/a8c/calypso/2026-04-27-reader-atmosphere-slice4-frontend-design.md`. - Slice 4 plan (task-by-task): `~/notes/1-Projects/code/a8c/calypso/2026-04-27-reader-atmosphere-slice4-frontend-plan.md`. - Slice 1 (connections + profile): `~/notes/1-Projects/code/a8c/calypso/2026-04-22-reader-atmosph,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '/notes/1-Projects/code/a8c/calypso/2026-04-22-reader-atmosphere-slice1-design.md' appears to be a false claim as it does not match any files in the observed repository snapshot.,devstral:latest,pre_observation_evolution,The reference path suggests a future date (2026) and is absent in the first observable snapshot.,False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,client/reader/spaces/AGENTS.md,path,@automattic/api-core,39f5a4d0dcc5022dbc3537dce65b0fd7454cfb43,add,6,1,6,True,"criptions under a name plus optional tags. v0 is dark-shipped behind the `reader/spaces` feature flag and has **no backend yet** (epic RSM-4110); creating a space only writes the React Query cache for now. ## Layout - **Model & data** — `@automattic/api-core` → `read-spaces/`: `ReadSpace`, `CreateRe",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '@automattic/api-core' appears to be a genuine in-repo claim, but it does not correspond to an actual file or directory within the repository at the observed time.",devstral:latest,external_reference,"The reference '@automattic/api-core' is a package dependency, not an in-repo path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/agents-manager/AGENTS.md,path,@automattic/agents-manager,e1a5157d7e9d1496d558872ac318a10f32de571b,add,2,1,2,True,"# Agents Manager Package `@automattic/agents-manager` is the shared component library for WordPress.com's unified AI agent experience. It runs in Calypso, Simple sites, Atomic sites, and CIAB — all from the same source. ## Cross-Repo Boundaries - **Frontend** lives here (`packages/agents-m",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference text '@automattic/agents-manager' appears to be a genuine in-repo path, but it is persistently absent from the repository tree at observation time.",devstral:latest,external_reference,"The reference '@automattic/agents-manager' is a package name, not an in-repo path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/agents-manager/AGENTS.md,directory,jetpack-mu-wpcom/src/features/agents-manager/,e1a5157d7e9d1496d558872ac318a10f32de571b,add,2,1,1,True,"o, Simple sites, Atomic sites, and CIAB — all from the same source. ## Cross-Repo Boundaries - **Frontend** lives here (`packages/agents-manager/`) and is bundled by `apps/agents-manager/`. - **Backend** lives in the Jetpack monorepo at `jetpack-mu-wpcom/src/features/agents-manager/`. New API endpoi",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'jetpack-mu-wpcom/src/features/agents-manager/' does not match the actual location in the repository, indicating a false claim about where the backend reference should be located.",devstral:latest,external_reference,The reference points to a path in an external repository ('jetpack-mu-wpcom') not part of the observed repo.,False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/agents-manager/AGENTS.md,path,src/extension-types.ts,e1a5157d7e9d1496d558872ac318a10f32de571b,add,2,1,1,True,"ig Sky) register via the PHP filter `agents_manager_agent_providers`. The loading flow crosses repos: PHP injects provider URLs → `loadExternalProviders()` dynamically imports them → they export `toolProvider`, `contextProvider`, etc. See `src/extension-types.ts` for the provider contract. - **Chat ",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'src/extension-types.ts' appears to be a genuine false claim as it does not match any files or directories observed in the repository at the time of documentation creation.,devstral:latest,external_reference,"The reference points to a file that is part of an external NPM package, not within the repository.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/agents-manager/AGENTS.md,path,@automattic/agenttic-client,e1a5157d7e9d1496d558872ac318a10f32de571b,add,2,1,2,True,"flow crosses repos: PHP injects provider URLs → `loadExternalProviders()` dynamically imports them → they export `toolProvider`, `contextProvider`, etc. See `src/extension-types.ts` for the provider contract. - **Chat runtime** comes from `@automattic/agenttic-client` (hooks, auth, message types) an",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The reference text '@automattic/agenttic-client' appears to be a genuine false claim as it does not match any concrete in-repo path that can be observed in the repository at the given time.,devstral:latest,external_reference,"The reference '@automattic/agenttic-client' is an external NPM package, not a path within the repository.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/agents-manager/AGENTS.md,path,@automattic/agenttic-ui,e1a5157d7e9d1496d558872ac318a10f32de571b,add,2,1,1,True,"oviders()` dynamically imports them → they export `toolProvider`, `contextProvider`, etc. See `src/extension-types.ts` for the provider contract. - **Chat runtime** comes from `@automattic/agenttic-client` (hooks, auth, message types) and `@automattic/agenttic-ui` (UI components, renderers). These a",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The reference text '@automattic/agenttic-ui' appears to be a genuine false claim as it does not match any concrete in-repo path that can be observed in the provided repository tree.,devstral:latest,external_reference,"The reference '@automattic/agenttic-ui' is an external NPM package, not part of the repository.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/block-notes/AGENTS.md,path,@wordpress/core-data,8eb97762d6c8a87c30b846eea5e7d82289c826fe,add,1,1,3,True,"he client-side code submits context, and the agent autonomously calls the ability to reply. ### Data Flow 1. User writes a note containing `@ai` in the block editor 2. `BlockNoteSubscriptionsChat` detects the new note via `useSelect` on `@wordpress/core-data` 3. Component builds a context message (b",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The reference text '@wordpress/core-data' appears incorrect as it does not match any known repository paths at the observed time.,devstral:latest,external_reference,"The reference '@wordpress/core-data' is a package dependency, not an in-repo path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/block-notes/AGENTS.md,path,@automattic/calypso-analytics,8eb97762d6c8a87c30b846eea5e7d82289c826fe,add,1,1,1,True,"`bigsky-` (e.g., `bigsky-mention-pill`, `bigsky-thinking-indicator`). - **Tracking**: All analytics events prefixed with `block_note_`. Use the dedicated tracking functions in `src/utils/tracking.ts`, which call `recordTracksEvent()` from `@automattic/calypso-analytics`. - **Feature flag**: `window.",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference text '@automattic/calypso-analytics' does not match any concrete in-repo path observed at the given time, suggesting it might be a false claim or an unobserved confound.",devstral:latest,external_reference,"The reference '@automattic/calypso-analytics' is a package dependency, not an in-repo path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/block-notes/AGENTS.md,path,@testing-library/react,8eb97762d6c8a87c30b846eea5e7d82289c826fe,add,1,3,4,True,--build --dry` | No | Always run both before creating a PR. ### Unit tests - Write unit tests for new hooks and utility functions - Test files go alongside source: `content.ts` -> `content.test.ts` - Use `@testing-library/react` for component and hook tests - Mock `@automattic/agenttic-client` via `,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The reference text '@testing-library/react' appears to be a genuine false claim as it does not match any path in the repository at the observed time.,devstral:latest,external_reference,"@testing-library/react is a third-party package, not an in-repo path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/block-notes/AGENTS.md,path,/wp-admin/post.php?action=edit&post=<post_id,8eb97762d6c8a87c30b846eea5e7d82289c826fe,add,1,1,1,True,"lick. Follow the exact steps below linearly. - Use `browser_evaluate` for verification checks (pill styling, console messages). - Use `browser_wait_for` over polling or sleeping when waiting for content. ### Testing Steps 1. Navigate to `/wp-admin/post.php?action=edit&post=<post_id>` on the test sit",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '/wp-admin/post.php?action=edit&post=<post_id>' appears to be a false claim, as it does not match any files or directories in the repository at the observed time.",devstral:latest,verification_anchor_mismatch,"The path is relative to a web interface, not the repository structure.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/block-notes/AGENTS.md,directory,abilities/,8eb97762d6c8a87c30b846eea5e7d82289c826fe,add,1,1,2,True,teMentionAutocomplete (placeholder text & @ai pill styling) -> BlockNoteThinkingIndicator (shimmer animation while AI processes) ``` ### Abilities API The package registers `big-sky/block-notes` via the WordPress Abilities API (`src/abilities/`). This ability supports two operations: - `get`: Fetche,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'abilities/' is plausible but absent from observable repository content, suggesting it might be an incorrect or misleading reference.",devstral:latest,template_placeholder,"The reference text 'abilities/' appears to be part of a code snippet or placeholder within documentation, not an actual directory path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/image-studio/AGENTS.md,path,@testing-library/react,1bd34781bb6fbc29260bdd596928bf635afedccc,add,2,3,4,True,--build --dry` | No | Always run both before creating a PR. ### Unit tests - Write unit tests for new hooks and utility functions - Test files go alongside source: `use-foo.ts` → `use-foo.test.ts` - Use `@testing-library/react` for hook tests via `renderHook` - Mock `@wordpress/data` store interacti,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference to '@testing-library/react' appears to be a genuine false claim, as it does not correspond to any file or directory in the repository at the observed time.",devstral:latest,external_reference,"The reference '@testing-library/react' is a package dependency, not an in-repo path.",False
3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,packages/survicate/AGENTS.md,path,@automattic/survicate,3e9841fe78a4d11b8900e8c4a8ff398af3cd2aba,add,1,1,1,True,"# @automattic/survicate Thin integration layer around [Survicate](https://survicate.com/), the third-party survey SDK used to run in-product surveys on WordPress.com surfaces. This package loads the SDK, sets visitor traits, fires events, and — importantly — kee",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The reference text '@automattic/survicate' appears to be a genuine in-repo path but is persistently absent from the first observable snapshot of the repository.,devstral:latest,external_reference,"The reference '@automattic/survicate' is a package name, not an in-repo path.",False
4801516ff573cf43,https://github.com/dagster-io/dagster,python_modules/automation/automation/dagster_dev/CLAUDE.md,script_name,utils.py,1a9bc0174e9360f17e8071ff4015d555259f3383,add,2,1,1,True,"atch the command name defined in the `@click.command()` decorator - Use lowercase names with underscores for multi-word commands (e.g., `build_assets.py` for a `build-assets` command) - Avoid generic names like `example.py`, `test.py`, or `utils.py` ### Examples ```python # ✅ GOOD: greet.py @click.c",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference text 'utils.py' appears to be a generic and non-descriptive name for a script, which is not consistent with the suggested naming convention for Click commands.",devstral:latest,normative_prescriptive,"The reference is an example of a naming convention, not a claim about the current repository state.",False
505f0d234f59678f,https://github.com/browseroperator/browser-operator-core,CLAUDE.md,directory,tools/,d3ae58b3cf67702ebcabd1098746eeb137e5d6bc,add,5,5,6,True,"evTools panel, enabling intelligent automation and web interaction through specialized AI agents. ## Build & Development Commands ### Initial Setup ```bash # Prerequisites: depot_tools in PATH (https://chromium.googlesource.com/chromium/tools/depot_tools.git) gclient sync npm install cp .env.example",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The directory path 'tools/' in CLAUDE.md is not present in the repository at https://github.com/browseroperator/browser-operator-core.,devstral:latest,external_reference,The reference 'tools/' is part of an external dependency (depot_tools) and not a direct path within the repository.,False
505f0d234f59678f,https://github.com/browseroperator/browser-operator-core,CLAUDE.md,path,path/to/YourFile.ts,ed9719f3036cf95fe5a51123c4a73388ced88539,modify,1,1,1,True,"ent.body.appendChild(iframe); iframe.contentDocument!.write(YourSPA.html); // Inject CSS and JS, test interactions ``` ## BUILD.gn Registration Add new TypeScript files to `BUILD.gn`: ```gn devtools_module(""ai_chat"") { sources = [ ""path/to/YourFile.ts"", ] } ``` For test files, also add to the test s",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'path/to/YourFile.ts' appears to be a false claim as it does not match the repository tree at https://github.com/browseroperator/browser-operator-core.,devstral:latest,template_placeholder,The path 'path/to/YourFile.ts' is a placeholder example meant to be replaced with actual file paths.,False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,benchmarks/arc-agi-3/CLAUDE.md,path,/frames/frame_0007.json,02a5b64c146531cc829b927bbf57aeee711fbe17,add,2,1,1,True,"me } from ""./helpers/frame-analysis.js""; import { gridToAscii, displayRegion, compareSideBySide } from ""./helpers/grid-visualization.js""; // Example: find connected blue regions in the current frame const frame = loadFrame(""games/<game-id>/frames/frame_0007.json""); const grid = getGrid(frame); const",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '/frames/frame_0007.json' appears to be a false claim as it does not match any files in the repository at the observed time.,devstral:latest,template_placeholder,The reference text uses a placeholder <game-id> indicating it's not a concrete path.,False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/canvas/SKILL.md,directory,~/clawd/canvas/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,s (via chokidar) - Injects a WebSocket client into HTML files - Automatically reloads connected canvases when files change Great for development! ## Workflow ### 1. Create HTML content Place files in the canvas root directory (default `~/clawd/canvas/`): ```bash cat > ~/clawd/canvas/my-game.html << ,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path ~/clawd/canvas/ does not match any directory in the repository at https://github.com/bitterbot-ai/bitterbot-desktop, indicating a genuine false claim.",devstral:latest,template_placeholder,"The path '~/clawd/canvas/' appears to be a placeholder for user-specific configuration, not an actual repository directory.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/obsidian/SKILL.md,path,obsidian://…,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"Search - `obsidian-cli search ""query""` (note names) - `obsidian-cli search-content ""query""` (inside notes; shows snippets + lines) Create - `obsidian-cli create ""Folder/New note"" --content ""..."" --open` - Requires Obsidian URI handler (`obsidian://…`) working (Obsidian installed). - Avoid creating n",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference text 'obsidian://…' is a placeholder for Obsidian URI, which does not correspond to any real file or folder in the repository at the observed time.",devstral:latest,external_reference,"The reference 'obsidian://…' is a URL scheme for the Obsidian application, not an in-repo path.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/peekaboo/SKILL.md,path,"(drag/swipe),",33f9833cdc97a41469f71764ef559d6e92ddb84b,add,2,1,1,True,"ow|frontmost`, `--screen-index`, `--window-title`, `--window-id` - Analysis: `--analyze ""prompt""`, `--annotate` - Capture engine: `--capture-engine auto|classic|cg|modern|sckit` ## Common motion/typing parameters - Timing: `--duration` (drag/swipe), `--steps`, `--delay` (type/scroll/press) - Human-i",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The reference text '(drag/swipe)' appears to be a placeholder or example, which does not match any concrete file or directory in the repository at the observed time.",devstral:latest,extraction_artifact,"The reference text '(drag/swipe),' appears to be a fragment from the documentation, not a concrete path in the repository.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/sag/SKILL.md,directory,"break time=""1.5s"" /",33f9833cdc97a41469f71764ef559d6e92ddb84b,add,2,1,1,True,"ng. - Numbers/units/URLs: `--normalize auto` (or `off` if it harms names). - Language bias: `--lang en|de|fr|...` to guide normalization. - v3: SSML `<break>` not supported; use `[pause]`, `[short pause]`, `[long pause]`. - v2/v2.5: SSML `<break time=""1.5s"" />` supported; `<phoneme>` not exposed in ",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The directory path mentioned in the documentation does not exist in the repository at the observed time, suggesting it might be a false claim or an unobserved confound.",devstral:latest,extraction_artifact,"The reference text 'break time=""1.5s"" /' appears to be an XML/HTML-like tag, not a directory path.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/sherpa-onnx-tts/SKILL.md,path,/.bitterbot/bitterbot.json,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,4,True,"sing the sherpa-onnx offline CLI. ## Install 1. Download the runtime for your OS (extracts into `~/.bitterbot/tools/sherpa-onnx-tts/runtime`) 2. Download a voice model (extracts into `~/.bitterbot/tools/sherpa-onnx-tts/models`) Update `~/.bitterbot/bitterbot.json`: ```json5 { skills: { entries: { ""s",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '/.bitterbot/bitterbot.json' appears incorrect based on the repository structure and documentation context, suggesting it might be a false claim or an unobserved confound.",devstral:latest,verification_anchor_mismatch,"The path is relative to the user's home directory, not the repository root.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/skill-creator/SKILL.md,directory,assets/frontend-template/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,4,4,True,"but rather used within the output Codex produces. - **When to include**: When the skill needs files that will be used in the final output - **Examples**: `assets/logo.png` for brand assets, `assets/slides.pptx` for PowerPoint templates, `assets/frontend-template/` for HTML/React boilerplate, `assets",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'assets/frontend-template/' is mentioned as a directory but does not exist in the repository at the time of observation, suggesting it might be a false claim or an unobserved confound.",devstral:latest,normative_prescriptive,"The reference describes a desired structure for including assets in the skill output, not an actual path in the repository.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/skill-creator/SKILL.md,path,assets/font.ttf,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,4,4,True,"When to include**: When the skill needs files that will be used in the final output - **Examples**: `assets/logo.png` for brand assets, `assets/slides.pptx` for PowerPoint templates, `assets/frontend-template/` for HTML/React boilerplate, `assets/font.ttf` for typography - **Use cases**: Templates, ",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'assets/font.ttf' is listed as a file needed for the skill but does not exist in any observable snapshot of the repository.,devstral:latest,normative_prescriptive,"The reference describes a desired structure for including assets in skills, not the current state of the repository.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/skill-creator/SKILL.md,directory,assets/hello-world/,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,4,4,True,"hen designing a `frontend-webapp-builder` skill for queries like ""Build me a todo app"" or ""Build me a dashboard to track my steps,"" the analysis shows: 1. Writing a frontend webapp requires the same boilerplate HTML/React each time 2. An `assets/hello-world/` template containing the boilerplate HTML",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'assets/hello-world/' is not present in the repository at the time of observation, suggesting it may be a false claim or an unobserved confound.",devstral:latest,normative_prescriptive,"The reference describes a desired structure for storing template files, not an existing path in the repository.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/skill-creator/SKILL.md,path,references/schema.md,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,4,4,True,"re in the skill Example: When building a `big-query` skill to handle queries like ""How many users have logged in today?"" the analysis shows: 1. Querying BigQuery requires re-discovering the table schemas and relationships each time 2. A `references/schema.md` file documenting the table schemas would",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'references/schema.md' does not match any known repository structure at the time of observation.,devstral:latest,normative_prescriptive,"The reference describes a desired structure for documenting table schemas, not an existing file in the repository.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/trello/SKILL.md,path,/1/members,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"Set environment variables: ```bash export TRELLO_API_KEY=""your-api-key"" export TRELLO_TOKEN=""your-token"" ``` ## Usage All commands use curl to hit the Trello REST API. ### List boards ```bash curl -s ""https://api.trello.com/1/members/me/boards?key=$TRELLO_API_KEY&token=$TRELLO_TOKEN"" | jq '.[] | {na",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path '/1/members' appears to be a false claim as it does not match any known or expected structure in the repository tree.,devstral:latest,external_reference,"The reference text '/1/members' is part of a URL pointing to an external API, not a path within the repository.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/voice-call/SKILL.md,path,telnyx.apiKey/connectionId,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"- Requires the voice-call plugin to be enabled. - Plugin config lives under `plugins.entries.voice-call.config`. - Twilio config: `provider: ""twilio""` + `twilio.accountSid/authToken` + `fromNumber`. - Telnyx config: `provider: ""telnyx""` + `telnyx.apiKey/connectionId` + `fromNumber`. - Plivo config: ",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path 'telnyx.apiKey/connectionId' appears to be a genuine in-repo claim, but it is persistently absent from the repository tree at observation time.",devstral:latest,normative_prescriptive,The reference describes a configuration structure that is not necessarily present in the repository at observation time.,False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/weather/SKILL.md,path,wttr.in/New+York,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,":+%c+%t+%h+%w"" # Output: London: ⛅️ +8°C 71% ↙5km/h ``` Full forecast: ```bash curl -s ""wttr.in/London?T"" ``` Format codes: `%c` condition · `%t` temp · `%h` humidity · `%w` wind · `%l` location · `%m` moon Tips: - URL-encode spaces: `wttr.in/New+York` - Airport codes: `wttr.in/JFK` - Units: `?m` (m",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'wttr.in/New+York' appears to be a live URL or service endpoint rather than a concrete in-repo file path.,devstral:latest,external_reference,"The reference 'wttr.in/New+York' is a URL pointing to an external service, not a path within the repository.",False
5adfb3da95ff17b6,https://github.com/bitterbot-ai/bitterbot-desktop,skills/weather/SKILL.md,path,wttr.in/JFK,33f9833cdc97a41469f71764ef559d6e92ddb84b,add,1,1,1,True,"+8°C 71% ↙5km/h ``` Full forecast: ```bash curl -s ""wttr.in/London?T"" ``` Format codes: `%c` condition · `%t` temp · `%h` humidity · `%w` wind · `%l` location · `%m` moon Tips: - URL-encode spaces: `wttr.in/New+York` - Airport codes: `wttr.in/JFK` - Units: `?m` (metric) `?u` (USCS) - Today only: `?1",genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,The path 'wttr.in/JFK' appears to be a live URL or service endpoint rather than a concrete in-repo file path.,devstral:latest,external_reference,The reference 'wttr.in/JFK' is a URL pointing to an external weather service and not a path within the repository.,False
5c72626db78858d4,https://github.com/agoric/agoric-sdk,.github/copilot-instructions.md,path,/home/runner/work/agoric-sdk/agoric-sdk,a1911161d7702f80a9858c42a3444274ff5b1674,modify,1,1,1,True,sh # Always enable corepack first corepack enable # Add agoric CLI to PATH export PATH=$PATH:~/bin # For Apple Silicon (if needed) export CPLUS_INCLUDE_PATH=/opt/homebrew/include ``` ### Important Paths and Files - **Repository root**: `/home/runner/work/agoric-sdk/agoric-sdk` (or your clone locatio,genuine_false_claim,low,structured_path_always_missing,Plausible repo path persistently absent — may be false claim or unobserved confound.,llm_disagreement,unresolved_disagreement,U,deepseek-coder-v2:lite,genuine_false_claim,"The path '/home/runner/work/agoric-sdk/agoric-sdk' is a concrete in-repo path that appears incorrect at observation time, suggesting it might be a false claim rather than an accurate repository reference.",devstral:latest,verification_anchor_mismatch,"The path is valid relative to the runner's environment, not the repository root.",False
