repo_id,repo_url,referenced_path,control_path,panel_start_commit,panel_end_commit,panel_start_time,panel_end_time,panel_duration_days,match_extension,match_depth_diff,match_size_ratio,match_creation_days_diff,match_score,ref_lifetime_days,ref_churn_commits,ref_rename_count,ref_deleted,ref_survived_panel,ctrl_lifetime_days,ctrl_churn_commits,ctrl_rename_count,ctrl_deleted,ctrl_survived_panel
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui/styles.md,codex-rs/tui/prompt_for_init_command.md,5bce369c4d24d8b408260969ff4832d0819dced4,6125c4251d6757c930a182423c40740a7ae7a744,2025-08-18T15:26:29+00:00,2026-05-12T06:24:59+00:00,266.624,md,0,0.716,11.9695,0.7329,0.025,2,0,False,True,266.624,0,0,False,True
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui_app_server/src/app.rs,codex-rs/app-server-client/src/lib.rs,d65deec61718f291cba5a51de9489603865779df,d65deec61718f291cba5a51de9489603865779df,2026-03-27T22:56:44+00:00,2026-03-27T22:56:44+00:00,0.0,rs,0,5.3059,,7.6688,0.0,1,0,False,True,0.0,0,0,False,True
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui_app_server/src/bottom_pane/chat_composer.rs,codex-rs/app-server-protocol/src/protocol/thread_history.rs,d65deec61718f291cba5a51de9489603865779df,d65deec61718f291cba5a51de9489603865779df,2026-03-27T22:56:44+00:00,2026-03-27T22:56:44+00:00,0.0,rs,0,3.6113,,7.284,0.0,1,0,False,True,0.0,0,0,False,True
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui_app_server/src/bottom_pane/footer.rs,codex-rs/core/src/guardian/tests.rs,d65deec61718f291cba5a51de9489603865779df,d65deec61718f291cba5a51de9489603865779df,2026-03-27T22:56:44+00:00,2026-03-27T22:56:44+00:00,0.0,rs,0,1.5522,,6.4397,0.0,0,0,False,True,0.0,0,0,False,True
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui_app_server/src/bottom_pane/mod.rs,codex-rs/core/src/context_manager/history.rs,d65deec61718f291cba5a51de9489603865779df,d65deec61718f291cba5a51de9489603865779df,2026-03-27T22:56:44+00:00,2026-03-27T22:56:44+00:00,0.0,rs,0,2.5375,,6.9312,0.0,0,0,False,True,0.0,0,0,False,True
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui_app_server/src/chatwidget.rs,codex-rs/app-server-protocol/src/export.rs,d65deec61718f291cba5a51de9489603865779df,d65deec61718f291cba5a51de9489603865779df,2026-03-27T22:56:44+00:00,2026-03-27T22:56:44+00:00,0.0,rs,0,4.4234,,7.4869,0.0,1,0,False,True,0.0,0,0,False,True
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,codex-rs/tui_app_server/styles.md,codex-rs/app-server-test-client/README.md,d65deec61718f291cba5a51de9489603865779df,d65deec61718f291cba5a51de9489603865779df,2026-03-27T22:56:44+00:00,2026-03-27T22:56:44+00:00,0.0,md,0,0.8044,,6.2175,0.0,0,0,False,True,0.0,0,0,False,True
1b2e6c6b097e37df,https://github.com/agents2agentsai/ata,scripts/test-remote-env.sh,tools/argument-comment-lint/run.sh,4ddde54c19fb984886e08aff063be4baa132611d,6125c4251d6757c930a182423c40740a7ae7a744,2026-03-20T17:37:57+00:00,2026-05-12T06:24:59+00:00,52.5327,sh,1,0.6837,48.9467,4.0116,52.5327,1,0,False,True,3.5859,1,0,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,.beads/issues.jsonl,.beads/sync_base.jsonl,66e9910229b28974c18e49a453b00a03411b9cfd,73f04cde95a32b4087440741aa1f1b58df83bb9a,2026-06-02T02:14:27+00:00,2026-06-04T02:16:47+00:00,2.0016,jsonl,0,,0.0,11.2804,2.0016,0,0,False,True,2.0016,0,0,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,AGENTS.md,developers_guide.md,548c91d4f3a62def5c8272443050645799ebc5df,548c91d4f3a62def5c8272443050645799ebc5df,2026-03-30T20:53:00+00:00,2026-03-30T20:53:00+00:00,0.0,md,0,0.5518,22.6716,1.3502,0.0,0,0,False,True,0.0,0,0,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,GEMINI.md,tutorial.md,548c91d4f3a62def5c8272443050645799ebc5df,548c91d4f3a62def5c8272443050645799ebc5df,2026-03-30T20:53:00+00:00,2026-03-30T20:53:00+00:00,0.0,md,0,4.8386,80.4121,4.2566,0.0,0,0,False,True,0.0,0,0,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,common/error_handling.py,test/test_vto_aiplatform.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,0.2329,29.98,2.4526,40.0918,3,1,False,True,115.9406,2,1,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,common/metadata.py,pages/library.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,0.8542,0.0,0.1575,189.6127,22,1,False,True,2.9166,3,2,True,False
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,common/storage.py,pages/config.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,1.1337,8.7906,0.4184,0.0,1,1,False,True,198.9819,10,1,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,components/styles.py,config/firebase_config.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,1.2337,8.7906,0.5029,0.0,1,1,False,True,0.0,1,1,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,config/default.py,models/veo.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,0.853,219.0716,7.4614,255.0534,62,0,False,True,195.7843,11,1,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,config/navigation.json,config/about_content.json,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,json,0,0.6788,39.3474,1.699,246.9879,15,1,False,True,228.1916,9,1,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,state/imagen_state.py,test/test_imagen_api_integration.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,0.9067,31.0715,1.1336,198.8047,4,1,False,True,115.9406,2,1,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,state/state.py,components/side_nav.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,0.7162,261.9665,9.066,3.1731,2,1,False,True,0.0,1,1,False,True
1c56c3e814cfed1e,https://github.com/googlecloudplatform/vertex-ai-creative-studio,state/veo_state.py,components/capability_tile.py,34936797cf83890de41c524d84ec9de3a839c440,73f04cde95a32b4087440741aa1f1b58df83bb9a,2025-09-20T00:53:20+00:00,2026-06-04T02:16:47+00:00,257.058,py,0,0.844,24.7316,0.9939,195.7843,9,1,False,True,0.0,1,1,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,.github/workflows/tests.yaml,.github/workflows/pypi-release.yaml,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,yaml,0,0.5444,1880.8224,63.3017,19.9664,7,0,False,True,21.6024,13,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/api.py,src/alfanous/results_processing.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,py,0,0.7818,84.9459,3.0776,20.8462,14,0,False,True,20.8658,3,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/engines.py,src/tests/test_query_processing.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,py,0,1.016,0.0,0.0159,21.3055,17,0,False,True,19.072,6,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/indexing.py,src/alfanous/text_processing.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,py,0,0.5355,0.0,0.6243,20.8019,3,0,False,True,21.5773,13,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/outputs.py,src/alfanous_import/importer.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,py,0,3.1918,,7.1605,21.71,63,0,False,True,21.6024,6,0,True,False
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/searching.py,src/alfanous/constants.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,py,0,0.3412,0.0,1.0749,21.3983,22,0,False,True,16.9296,2,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/alfanous/setup.py,src/alfanous_import/cli.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,py,0,0.982,,6.0182,19.3638,15,1,True,False,21.6024,5,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/tests/test_searching.py,src/alfanous/paths.py,28faed9854bfdec3b2f21b11561c87792ba46b03,6171c65ab9768ad642ce9481626735907eb942d3,2026-02-13T11:52:48+00:00,2026-03-07T04:55:12+00:00,21.71,py,0,0.2884,0.0,1.2412,21.71,0,0,False,True,21.5794,7,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/tests/test_query_plugins.py,src/alfanous/query_plugins.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,2026-03-07T04:55:12+00:00,2026-03-07T04:55:12+00:00,0.0,py,0,0.7338,0.0021,0.3095,0.0,0,0,False,True,0.0,1,0,False,True
2201521926ce8f58,https://github.com/alfanous-team/alfanous,src/tests/test_text_processing.py,src/tests/test_interface.py,6171c65ab9768ad642ce9481626735907eb942d3,6171c65ab9768ad642ce9481626735907eb942d3,2026-03-07T04:55:12+00:00,2026-03-07T04:55:12+00:00,0.0,py,0,0.8716,0.0,0.1374,0.0,0,0,False,True,0.0,0,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,AGENTS.md,CODE_OF_CONDUCT.md,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,md,0,1.1265,0.0,0.1191,17.2323,2,0,False,True,0.0,1,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,CONTRIBUTING.md,CHANGELOG.md,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,md,0,2.1236,0.0,0.7529,0.0,1,0,False,True,0.0,1,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,QUICKSTART.md,README.md,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,md,0,0.5027,0.0,0.6878,2.5379,3,0,False,True,17.2323,6,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,SECURITY.md,CLA.md,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,md,0,0.581,0.0,0.5428,0.0,1,0,False,True,0.0,1,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,crates/spark-model/src/factory.rs,crates/cufile-sys/src/lib.rs,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,rs,0,0.983,0.0,0.0172,5.9109,2,0,False,True,0.0,1,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,crates/spark-model/src/mistral_loader.rs,crates/atlas-spark-bench/benches/concurrent.rs,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,rs,0,1.2486,0.0,0.2219,5.9109,2,0,False,True,0.0,1,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,crates/spark-model/src/weight_loader/gemma4.rs,crates/spark-runtime/src/fast_weights/header.rs,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,rs,0,0.5923,0.0,0.5236,0.0,1,0,False,True,5.9109,2,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,crates/spark-model/src/weight_loader/minimax.rs,crates/spark-model/src/layers/dflash_head.rs,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,rs,0,1.2185,0.0,0.1976,0.0,1,0,False,True,0.0,1,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,deny.toml,Cargo.toml,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,toml,0,1.3952,0.0,0.3329,0.0,1,0,False,True,17.2323,3,0,False,True
23c68fbe410598f2,https://github.com/avarok-cybersecurity/atlas,tests/single_gpu_suite.py,bench/bench-atlas-concurrency.py,890adf967b955d725410aa93bcaaff5b7736284a,e146beff55dcfa00c288256a23baf9c2cf80c24e,2026-05-05T19:02:42+00:00,2026-05-23T00:37:14+00:00,17.2323,py,0,2.0049,0.0,0.6956,0.0,1,0,False,True,0.0,1,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,CONTRIBUTING.md,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,md,0,1.0865,0.0,0.0829,0.6126,1,0,False,True,0.6126,0,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,scam/agentic/aggregate.py,scam/agentic/results.py,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,py,0,0.5858,0.0,0.5347,0.6126,0,0,False,True,0.6126,1,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,scam/agentic/environment.py,scam/agentic/benchmark_version.py,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,py,0,4.4156,0.0,1.485,0.6126,0,0,False,True,0.6126,0,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,scam/agentic/evaluator.py,scam/agentic/site_generator.py,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,py,0,0.136,0.0,1.9952,0.6126,0,0,False,True,0.6126,3,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,scam/agentic/export_html.py,tests/__init__.py,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,py,1,,0.0,13.6983,0.5539,1,0,False,True,0.6126,0,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,scam/agentic/export_video.py,scam/agentic/__init__.py,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,py,0,271.5931,0.0,5.5994,0.6126,0,0,False,True,0.6126,0,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,scam/agentic/judge.py,scam/utils/__init__.py,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,py,0,177.9773,0.0,5.1593,0.6126,0,0,False,True,0.6126,0,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,scam/agentic/replay.py,scam/__init__.py,987043191161a0e3fcf3a87ccf24341701f25884,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-11T22:28:20+00:00,2026-02-12T13:10:32+00:00,0.6126,py,1,147.5722,0.0,6.9892,0.6126,0,0,False,True,0.6126,0,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,skills/security-awareness/SKILL.md,results/official/README.md,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,8557beb8d7bcb03934d0f65c6799c513ac7f8d50,2026-02-12T13:10:32+00:00,2026-02-12T13:10:32+00:00,0.0,md,0,5.238,0.0,1.655,0.0,1,0,False,True,0.0,0,0,False,True
29ffadc06ef6c6fb,https://github.com/1password/scam,skills/security_expert.md,README.md,987043191161a0e3fcf3a87ccf24341701f25884,987043191161a0e3fcf3a87ccf24341701f25884,2026-02-11T22:28:20+00:00,2026-02-11T22:28:20+00:00,0.0,md,1,0.9407,0.0,2.0611,0.0,0,0,False,True,0.0,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,CLAUDE.md,PLAN_MCP_SKILLS.md,9da555a619fee9752c2c8704688011ec2801d44e,2268edcf8d161a9fcde78a7203bd605d7d3c43d0,2026-01-16T06:35:53+00:00,2026-03-30T07:48:49+00:00,73.0506,md,0,0.1971,0.0844,1.6256,73.0506,23,0,False,True,73.0506,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,scripts/agent_trace.sh,scripts/debug_socket_test.sh,9da555a619fee9752c2c8704688011ec2801d44e,2268edcf8d161a9fcde78a7203bd605d7d3c43d0,2026-01-16T06:35:53+00:00,2026-03-30T07:48:49+00:00,73.0506,sh,0,0.3475,1.8584,1.1176,26.6814,1,0,False,True,73.0506,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,src/agent.rs,src/server.rs,9da555a619fee9752c2c8704688011ec2801d44e,2268edcf8d161a9fcde78a7203bd605d7d3c43d0,2026-01-16T06:35:53+00:00,2026-03-30T07:48:49+00:00,73.0506,rs,0,1.6591,0.0054,0.5064,71.9441,142,0,False,True,73.0401,202,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,src/main.rs,src/compaction.rs,9da555a619fee9752c2c8704688011ec2801d44e,2268edcf8d161a9fcde78a7203bd605d7d3c43d0,2026-01-16T06:35:53+00:00,2026-03-30T07:48:49+00:00,73.0506,rs,0,2.8525,8.3577,1.3268,52.9568,156,0,False,True,71.7334,37,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,AGENTS.md,PLAN_MCP_SKILLS.md,4657a9241dd50fa8a77721a859c5543fba483979,4657a9241dd50fa8a77721a859c5543fba483979,2026-05-20T09:15:04+00:00,2026-05-20T09:15:04+00:00,0.0,md,0,0.6657,2.999,0.5068,0.0,0,0,False,True,0.0,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,Cargo.toml,build.rs,1ab26ef75fdbc7e179212e6aa980ce1d9e92080e,f1e9af276addc86e3f71516da877b94fcf2ba97b,2026-01-18T02:20:01+00:00,2026-04-14T22:32:36+00:00,86.8421,toml,0,0.7419,7.8225,0.5591,84.0279,98,0,False,True,71.9373,19,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,scripts/install.ps1,scripts/check_powershell_syntax.ps1,861215f1e7133e68a275337293927beda1dcca66,f1e9af276addc86e3f71516da877b94fcf2ba97b,2026-04-04T21:49:49+00:00,2026-04-14T22:32:36+00:00,10.0297,ps1,0,15.1544,12.5816,3.1369,6.1477,2,0,False,True,10.0297,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,scripts/install.sh,scripts/benchmark_tools.sh,861215f1e7133e68a275337293927beda1dcca66,f1e9af276addc86e3f71516da877b94fcf2ba97b,2026-04-04T21:49:49+00:00,2026-04-14T22:32:36+00:00,10.0297,sh,0,0.8839,9.4714,0.4391,4.0301,1,0,False,True,10.0297,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,scripts/install_release.sh,scripts/debug_socket_test.sh,f731f76775428e80bc1779e077bf50c9398d852d,f1e9af276addc86e3f71516da877b94fcf2ba97b,2026-01-19T19:49:30+00:00,2026-04-14T22:32:36+00:00,85.1133,sh,0,0.6008,4.7761,0.6683,65.235,7,0,False,True,85.1133,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,scripts/remote_build.sh,scripts/replay_recording.sh,d07251ce9d78720e4807081a33a73f2ce1be8054,f1e9af276addc86e3f71516da877b94fcf2ba97b,2026-02-24T04:30:26+00:00,2026-04-14T22:32:36+00:00,49.7515,sh,0,1.1465,14.9681,0.6356,31.6488,2,0,False,True,49.7515,0,0,False,True
2a7f0fddd2dac162,https://github.com/1jehuang/jcode,src/protocol.rs,src/prompt.rs,06f0810811535292a512647db52c5b894341f428,2268edcf8d161a9fcde78a7203bd605d7d3c43d0,2026-01-20T02:58:24+00:00,2026-03-30T07:48:49+00:00,69.2017,rs,0,0.9863,0.557,0.0324,67.8828,51,0,False,True,67.1832,23,0,False,True
2bfbcb22872d0db1,https://github.com/angelmunoz/kipo,.agents/README.md,README.md,004fa9e38723dea86e65f8a7797ae77c6ebb850f,430c5ba01f3eb0b6364eda7a5a735d084bc16ea6,2025-11-03T06:51:58+00:00,2026-01-29T22:58:24+00:00,87.6711,md,1,1.4221,0.1445,2.3565,46.647,2,0,False,True,59.992,10,0,False,True
2bfbcb22872d0db1,https://github.com/angelmunoz/kipo,.agents/fsharp_conventions.md,docs/PLAN.md,004fa9e38723dea86e65f8a7797ae77c6ebb850f,430c5ba01f3eb0b6364eda7a5a735d084bc16ea6,2025-11-03T06:51:58+00:00,2026-01-29T22:58:24+00:00,87.6711,md,0,1.0076,0.0,0.0076,0.0,1,0,False,True,26.7236,14,0,True,False
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,src/db/schema.ts,src/proton/delete.ts,70b1a8ff0eeddfbc0ba32de173930052057fc859,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-29T20:29:20+00:00,2026-01-07T09:19:03+00:00,8.5345,ts,0,0.8713,7.1774,0.377,8.5145,3,0,False,True,2.9333,2,0,False,True
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,src/index.ts,src/logger.ts,70b1a8ff0eeddfbc0ba32de173930052057fc859,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-29T20:29:20+00:00,2026-01-07T09:19:03+00:00,8.5345,ts,0,1.0942,0.0403,0.0913,8.5345,11,0,False,True,8.5345,0,0,False,True
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,src/proton/index.ts,src/sync/index.ts,70b1a8ff0eeddfbc0ba32de173930052057fc859,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-29T20:29:20+00:00,2026-01-07T09:19:03+00:00,8.5345,ts,0,0.7489,1.0654,0.3243,2.7967,1,0,False,True,8.5345,3,0,False,True
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,src/sync/engine.ts,src/cli/start.ts,70b1a8ff0eeddfbc0ba32de173930052057fc859,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-29T20:29:20+00:00,2026-01-07T09:19:03+00:00,8.5345,ts,0,0.8192,0.0,0.1993,8.5345,10,0,False,True,8.5145,9,0,False,True
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,src/sync/processor.ts,src/dashboard/server.ts,70b1a8ff0eeddfbc0ba32de173930052057fc859,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-29T20:29:20+00:00,2026-01-07T09:19:03+00:00,8.5345,ts,0,0.7649,0.132,0.2724,2.9598,7,0,False,True,4.6552,6,0,False,True
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,src/sync/queue.ts,src/dashboard/app.ts,70b1a8ff0eeddfbc0ba32de173930052057fc859,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-29T20:29:20+00:00,2026-01-07T09:19:03+00:00,8.5345,ts,0,0.4952,1.0281,0.7371,3.5891,10,0,False,True,8.5145,14,0,False,True
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,src/sync/watcher.ts,src/proton/create.ts,70b1a8ff0eeddfbc0ba32de173930052057fc859,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-29T20:29:20+00:00,2026-01-07T09:19:03+00:00,8.5345,ts,0,1.5946,8.3968,0.7465,8.5345,10,0,False,True,2.9333,3,0,False,True
2eccfda69988e031,https://github.com/damianb-bitflipper/proton-drive-sync,AGENTS.md,README.md,8bffdf25bce1eb865466ecefde85b6f760acf6c7,817705cc998ae9920579aed778ad46c8f5e7b0d3,2025-12-08T21:11:22+00:00,2026-01-07T09:19:03+00:00,29.5053,md,0,0.3724,8.3197,1.2645,29.5053,7,0,False,True,29.5053,29,0,False,True
36d3a1dd1dbdae11,https://github.com/insightsoftwareconsortium/itk,Documentation/docs/contributing/upload_binary_data.md,Documentation/docs/contributing/data.md,c5842a708340c6581a9f3163aad25af6444856cc,09079d34b30f8eac3cfbe57b28ee1eb0ab48a6e4,2026-04-22T14:13:59+00:00,2026-06-09T23:34:57+00:00,48.3896,md,0,1.6095,10.0119,0.8096,48.3896,4,0,True,False,48.3896,5,0,True,False
