repo_id,instruction_path,reference_type,reference,start_time,event_time,end_time,rot_event,censored,follow_up_days
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/model-prompts.instructions.md,path,anthropicPrompts.tsx,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,true,false,0
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/model-prompts.instructions.md,path,defaultAgentInstructions.tsx,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,true,false,0
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/model-prompts.instructions.md,path,allAgentPrompts.ts,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,true,false,0
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/model-prompts.instructions.md,path,test/agentPrompt.spec.tsx,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,2026-04-02T18:38:27+00:00,true,false,0
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/prompt-tsx.instructions.md,directory,br /,2025-08-22T20:40:17+00:00,2025-08-22T20:40:17+00:00,2025-08-22T20:40:17+00:00,true,false,0
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/vitest-unit-tests.instructions.md,path,*.spec.ts,2025-08-27T18:35:32+00:00,2025-08-27T18:35:32+00:00,2025-08-27T18:35:32+00:00,true,false,0
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/vitest-unit-tests.instructions.md,path,.spec.ts,2025-08-27T18:35:32+00:00,2025-08-27T18:35:32+00:00,2025-08-27T18:35:32+00:00,true,false,0
0d8bce7e29a5cd98,extensions/copilot/.github/instructions/vitest-unit-tests.instructions.md,directory,test/,2025-09-12T02:45:58+00:00,2025-09-12T02:45:58+00:00,2025-09-12T02:45:58+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,path,events.jsonl,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,directory,${XDG_STATE_HOME:-$HOME}/.copilot/session-state/<sessionId>/,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,directory,/,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,path,session.shutdown,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,path,~/.config/Code,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,directory,logs/<timestamp>/,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,path,ahp/ahp-*.jsonl,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,path,ahp-….1.jsonl,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,path,.2.jsonl,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,directory,session-state/<sessionId>/,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,directory,ahp/,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,directory,. Apply the same streaming /,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0d8bce7e29a5cd98,src/vs/sessions/skills/troubleshoot/SKILL.md,path,Node.js,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,2026-06-28T02:35:27+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/dev/pylint_checking.md,2025-03-21T19:00:00+00:00,2025-03-21T19:00:00+00:00,2025-03-21T19:00:00+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-tools/blob/main/tools/pylint-extensions/azure-pylint-guidelines-checker/README.md,2025-03-21T19:00:00+00:00,2025-03-21T19:00:00+00:00,2025-03-21T19:00:00+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,tspconfig.yaml,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,/tspconfig.yaml,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/dev/tests.md,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/dev/static_type_checking_cheat_sheet.md,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,2025-05-01T23:29:24+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,dependency,-g,2025-05-01T23:29:24+00:00,,2025-06-24T21:28:14+00:00,false,true,53
0e4ba13097809b36,.github/copilot-instructions.md,path,azure-sdk-for-python/eng/tox/tox.ini,2025-05-02T14:16:22+00:00,2025-05-02T14:16:22+00:00,2025-05-02T14:16:22+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,tsp-location.yaml,2025-05-13T01:41:26+00:00,2025-05-13T01:41:26+00:00,2025-05-13T01:41:26+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,tsp-config.yaml,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,CHANGELOG.md,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,_version.py,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,script_name,_version.py,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,2025-05-22T15:00:58+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,path_to_tspconfig.yaml,2025-05-29T22:19:57+00:00,2025-05-29T22:19:57+00:00,2025-05-29T22:19:57+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/repo_health_status.md,2025-06-04T22:57:13+00:00,2025-06-04T22:57:13+00:00,2025-06-04T22:57:13+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,sdk/{service_name}/{package_name}/,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,/azure/{service_name}/{module_name}/,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,/tests/,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,/samples/,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,Node.js,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk/blob/main/docs/policies/repostructure.md,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,setup.py,2025-06-24T21:28:14+00:00,,2025-06-24T21:28:14+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,path,README.md,2025-06-24T21:28:14+00:00,,2026-05-06T17:43:23+00:00,false,true,315
0e4ba13097809b36,.github/copilot-instructions.md,path,samples/basic_sample.py,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,tests/,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,samples/,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,script_name,setup.py,2025-06-24T21:28:14+00:00,,2025-06-24T21:28:14+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,script_name,samples/basic_sample.py,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,2025-06-24T21:28:14+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/eng/common/instructions/copilot/sdk-release.instructions.md,2025-10-30T17:01:35+00:00,2025-10-30T17:01:35+00:00,2025-10-30T17:01:35+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/dev/dev_setup.md,2025-11-05T21:27:56+00:00,2025-11-05T21:27:56+00:00,2025-11-05T21:27:56+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,instructions/sdk-review.instructions.md,2025-12-17T07:43:53+00:00,2025-12-17T07:43:53+00:00,2025-12-17T07:43:53+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,.github/workflows/README-AZURE-AI-ML-AUTOMATION.md,2026-02-10T07:37:10+00:00,,2026-02-10T07:37:10+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,path,.github/QUICKREF-AZURE-AI-ML-AUTOMATION.md,2026-02-10T07:37:10+00:00,,2026-02-10T07:37:10+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,path,.github/azure-ai-ml-automation.config.json,2026-02-10T07:37:10+00:00,,2026-02-10T07:37:10+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,path,scripts/copilot_fix_trigger.py,2026-02-10T07:37:10+00:00,,2026-02-10T07:37:10+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,script_name,scripts/copilot_fix_trigger.py,2026-02-10T07:37:10+00:00,,2026-02-10T07:37:10+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,sdk/*/azure-mgmt-*/,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,generated_samples/,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,generated_tests/,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,azure/mgmt/**/,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,_client.py,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,pyproject.toml,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,script_name,_client.py,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,2026-03-16T06:31:21+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,sdk/,2026-04-08T01:47:02+00:00,,2026-04-08T01:47:02+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,path,.github/skills/package-domain-knowledge/SKILL.md,2026-04-08T01:47:02+00:00,,2026-04-08T01:47:02+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,directory,references/,2026-04-08T01:47:02+00:00,2026-04-08T01:47:02+00:00,2026-04-08T01:47:02+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/tool_usage_guide.md,2026-04-10T22:10:22+00:00,2026-04-10T22:10:22+00:00,2026-04-10T22:10:22+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,skills/azsdk-common-sdk-release/SKILL.md,2026-04-21T16:41:05+00:00,2026-04-21T16:41:05+00:00,2026-04-21T16:41:05+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,skills/azsdk-common-generate-sdk-locally/SKILL.md,2026-04-21T16:41:05+00:00,2026-04-21T16:41:05+00:00,2026-04-21T16:41:05+00:00,true,false,0
0e4ba13097809b36,.github/copilot-instructions.md,path,AGENTS.md,2026-05-06T17:43:23+00:00,,2026-05-06T17:43:23+00:00,false,true,0
0e4ba13097809b36,.github/copilot-instructions.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/AGENTS.md,2026-05-06T17:43:23+00:00,2026-05-06T17:43:23+00:00,2026-05-06T17:43:23+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,github/gh-aw,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/agentic-chat.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/agentic-workflows-mcp.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/asciicharts.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/campaign.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/charts-trending.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/charts.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/cli-commands.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/context.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/create-agentic-workflow.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/create-shared-agentic-workflow.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/debug-agentic-workflow.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/dependabot.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/deployment-status.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/experiments.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/github-agentic-workflows.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/github-mcp-server.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/llms.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/mcp-clis.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/memory.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/messages.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/network.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/optimize-agentic-workflow.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/patterns.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/pr-reviewer.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/report.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/reuse.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/safe-outputs-automation.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/safe-outputs-content.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/safe-outputs-management.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/safe-outputs-runtime.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/safe-outputs.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/serena-tool.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/shared-safe-jobs.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/skills.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/subagents.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/syntax-agentic.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/syntax-core.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/syntax-tools-imports.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/syntax.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/test-coverage.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/test-expression.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/token-optimization.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/triggers.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/update-agentic-workflow.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/upgrade-agentic-workflows.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/visual-regression.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/workflow-constraints.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/workflow-editing.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/aw/workflow-patterns.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,.github/skills/agentic-workflow-designer/SKILL.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,skills/agentic-workflow-designer/SKILL.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/agentic-workflows/SKILL.md,path,skills/otel-queries/SKILL.md,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,2026-06-29T16:57:53+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,path,path/to/file.py,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,path,//github.com/Azure/azure-sdk-tools/blob/main/tools/pylint-extensions/azure-pylint-guidelines-checker/README.md,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/dev/pylint_checking.md,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,path,//github.com/Azure/azure-sdk-for-python/blob/main/doc/dev/tests.md,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,path,path/to/specific_file.py,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,path,azure/ai/ml/operations/job_operations.py,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,directory,azure/ai/ml/specific_module/,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,directory,sdk/ml/azure-ai-ml/,2026-02-18T18:43:54+00:00,,2026-04-15T03:34:34+00:00,false,true,55
0e4ba13097809b36,.github/skills/ml/fix-pylint/SKILL.md,directory,azure/ai/ml/,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,2026-02-18T18:43:54+00:00,true,false,0
